"Input","Output","Frequency","HarmonicUniformity","*Unraised","ID"
"ezra'il-NON_RAISER","ezra'il-NON_RAISER-UNRAISED-B","2","0.000113866218398817","",""
"famile-RAISER","famile-RAISER-RAISED-F","279","0.00661540168400535","","1"
"famile-RAISER","famile-RAISER-RAISED-B","2","0.993384598315995","","1"
"famile-RAISER","famile-RAISER-UNRAISED-F","0","0.00661540168400535","1",""
"famile-RAISER","famile-RAISER-UNRAISED-B","0","0.993384598315995","1",""
"farabi-NON_RAISER","farabi-NON_RAISER-RAISED-F","0","0.999968865007329","","1"
"farabi-NON_RAISER","farabi-NON_RAISER-RAISED-B","0","3.11349926710447e-05","","1"
"farabi-NON_RAISER","farabi-NON_RAISER-UNRAISED-F","0","0.999968865007329","",""
"farabi-NON_RAISER","farabi-NON_RAISER-UNRAISED-B","2","3.11349926710447e-05","",""
"faza-RAISER","faza-RAISER-RAISED-F","0","0.999824840515232","","1"
"faza-RAISER","faza-RAISER-RAISED-B","3","0.000175159484767762","","1"
"faza-RAISER","faza-RAISER-UNRAISED-F","0","0.999824840515232","1",""
"faza-RAISER","faza-RAISER-UNRAISED-B","0","0.000175159484767762","1",""
"fethullahchi-NON_RAISER","fethullahchi-NON_RAISER-RAISED-F","0","0.99977611103751","","1"
"fethullahchi-NON_RAISER","fethullahchi-NON_RAISER-RAISED-B","0","0.000223888962490482","","1"
"fethullahchi-NON_RAISER","fethullahchi-NON_RAISER-UNRAISED-F","0","0.99977611103751","",""
"fethullahchi-NON_RAISER","fethullahchi-NON_RAISER-UNRAISED-B","3","0.000223888962490482","",""
"figura-NON_RAISER","figura-NON_RAISER-RAISED-F","0","0.999952239893165","","1"
"figura-NON_RAISER","figura-NON_RAISER-RAISED-B","0","4.77601068347155e-05","","1"
"figura-NON_RAISER","figura-NON_RAISER-UNRAISED-F","0","0.999952239893165","",""
"figura-NON_RAISER","figura-NON_RAISER-UNRAISED-B","1","4.77601068347155e-05","",""
"figura-RAISER","figura-RAISER-RAISED-F","0","0.999952239893165","","1"
"figura-RAISER","figura-RAISER-RAISED-B","51","4.77601068347155e-05","","1"
"figura-RAISER","figura-RAISER-UNRAISED-F","0","0.999952239893165","1",""
"figura-RAISER","figura-RAISER-UNRAISED-B","0","4.77601068347155e-05","1",""
"finlandiye-RAISER","finlandiye-RAISER-RAISED-F","9","5.1665997480564e-05","","1"
"finlandiye-RAISER","finlandiye-RAISER-RAISED-B","0","0.999948334002519","","1"
"finlandiye-RAISER","finlandiye-RAISER-UNRAISED-F","0","5.1665997480564e-05","1",""
"finlandiye-RAISER","finlandiye-RAISER-UNRAISED-B","0","0.999948334002519","1",""
"firansiye-NON_RAISER","firansiye-NON_RAISER-RAISED-F","0","1.95033147704763e-05","","1"
"firansiye-NON_RAISER","firansiye-NON_RAISER-RAISED-B","0","0.999980496685229","","1"
"firansiye-NON_RAISER","firansiye-NON_RAISER-UNRAISED-F","191","1.95033147704763e-05","",""
"firansiye-NON_RAISER","firansiye-NON_RAISER-UNRAISED-B","0","0.999980496685229","",""
"fontan-NON_RAISER","fontan-NON_RAISER-RAISED-F","0","0.999922998457458","","1"
"fontan-NON_RAISER","fontan-NON_RAISER-RAISED-B","0","7.70015425419768e-05","","1"
"fontan-NON_RAISER","fontan-NON_RAISER-UNRAISED-F","0","0.999922998457458","",""
"fontan-NON_RAISER","fontan-NON_RAISER-UNRAISED-B","7","7.70015425419768e-05","",""
"forma-RAISER","forma-RAISER-RAISED-F","1","0.979174759168131","","1"
"forma-RAISER","forma-RAISER-RAISED-B","37","0.0208252408318689","","1"
"forma-RAISER","forma-RAISER-UNRAISED-F","0","0.979174759168131","1",""
"forma-RAISER","forma-RAISER-UNRAISED-B","0","0.0208252408318689","1",""
"formal-NON_RAISER","formal-NON_RAISER-RAISED-F","0","0.999512447213474","","1"
"formal-NON_RAISER","formal-NON_RAISER-RAISED-B","0","0.000487552786526346","","1"
"formal-NON_RAISER","formal-NON_RAISER-UNRAISED-F","0","0.999512447213474","",""
"formal-NON_RAISER","formal-NON_RAISER-UNRAISED-B","1","0.000487552786526346","",""
"format-NON_RAISER","format-NON_RAISER-RAISED-F","0","0.999942807325589","","1"
"format-NON_RAISER","format-NON_RAISER-RAISED-B","0","5.71926744111773e-05","","1"
"format-NON_RAISER","format-NON_RAISER-UNRAISED-F","0","0.999942807325589","",""
"format-NON_RAISER","format-NON_RAISER-UNRAISED-B","31","5.71926744111773e-05","",""
"formula-RAISER","formula-RAISER-RAISED-F","0","0.999935712906707","","1"
"formula-RAISER","formula-RAISER-RAISED-B","8","6.42870932929807e-05","","1"
"formula-RAISER","formula-RAISER-UNRAISED-F","0","0.999935712906707","1",""
"formula-RAISER","formula-RAISER-UNRAISED-B","0","6.42870932929807e-05","1",""
"fosfat-NON_RAISER","fosfat-NON_RAISER-RAISED-F","0","0.999465730975884","","1"
"fosfat-NON_RAISER","fosfat-NON_RAISER-RAISED-B","0","0.000534269024115686","","1"
"fosfat-NON_RAISER","fosfat-NON_RAISER-UNRAISED-F","0","0.999465730975884","",""
"fosfat-NON_RAISER","fosfat-NON_RAISER-UNRAISED-B","1","0.000534269024115686","",""
"foton-NON_RAISER","foton-NON_RAISER-RAISED-F","0","0.99987137977481","","1"
"foton-NON_RAISER","foton-NON_RAISER-RAISED-B","0","0.000128620225189557","","1"
"foton-NON_RAISER","foton-NON_RAISER-UNRAISED-F","0","0.99987137977481","",""
"foton-NON_RAISER","foton-NON_RAISER-UNRAISED-B","1","0.000128620225189557","",""
"fotosüret-NON_RAISER","fotosüret-NON_RAISER-RAISED-F","0","6.5320380991864e-05","","1"
"fotosüret-NON_RAISER","fotosüret-NON_RAISER-RAISED-B","0","0.999934679619008","","1"
"fotosüret-NON_RAISER","fotosüret-NON_RAISER-UNRAISED-F","31","6.5320380991864e-05","",""
"fotosüret-NON_RAISER","fotosüret-NON_RAISER-UNRAISED-B","0","0.999934679619008","",""
"fransiye-NON_RAISER","fransiye-NON_RAISER-RAISED-F","0","2.50461664851788e-05","","1"
"fransiye-NON_RAISER","fransiye-NON_RAISER-RAISED-B","0","0.999974953833515","","1"
"fransiye-NON_RAISER","fransiye-NON_RAISER-UNRAISED-F","61","2.50461664851788e-05","",""
"fransiye-NON_RAISER","fransiye-NON_RAISER-UNRAISED-B","0","0.999974953833515","",""
"fruktoza-RAISER","fruktoza-RAISER-RAISED-F","0","0.999721008985956","","1"
"fruktoza-RAISER","fruktoza-RAISER-RAISED-B","2","0.000278991014044383","","1"
"fruktoza-RAISER","fruktoza-RAISER-UNRAISED-F","0","0.999721008985956","1",""
"fruktoza-RAISER","fruktoza-RAISER-UNRAISED-B","0","0.000278991014044383","1",""
"fujyen-NON_RAISER","fujyen-NON_RAISER-RAISED-F","0","5.98406109759693e-05","","1"
"fujyen-NON_RAISER","fujyen-NON_RAISER-RAISED-B","0","0.999940159389024","","1"
"fujyen-NON_RAISER","fujyen-NON_RAISER-UNRAISED-F","2","5.98406109759693e-05","",""
"fujyen-NON_RAISER","fujyen-NON_RAISER-UNRAISED-B","0","0.999940159389024","",""
"futbol-NON_RAISER","futbol-NON_RAISER-RAISED-F","0","0.999984844979326","","1"
"futbol-NON_RAISER","futbol-NON_RAISER-RAISED-B","0","1.51550206743956e-05","","1"
"futbol-NON_RAISER","futbol-NON_RAISER-UNRAISED-F","0","0.999984844979326","",""
"futbol-NON_RAISER","futbol-NON_RAISER-UNRAISED-B","22","1.51550206743956e-05","",""
"fé'odalizm-NON_RAISER","fé'odalizm-NON_RAISER-RAISED-F","0","0.999845469408645","","1"
"fé'odalizm-NON_RAISER","fé'odalizm-NON_RAISER-RAISED-B","0","0.000154530591354618","","1"
"fé'odalizm-NON_RAISER","fé'odalizm-NON_RAISER-UNRAISED-F","0","0.999845469408645","",""
"fé'odalizm-NON_RAISER","fé'odalizm-NON_RAISER-UNRAISED-B","4","0.000154530591354618","",""
"fédératsiye-NON_RAISER","fédératsiye-NON_RAISER-RAISED-F","0","3.18063086501512e-05","","1"
"fédératsiye-NON_RAISER","fédératsiye-NON_RAISER-RAISED-B","0","0.99996819369135","","1"
"fédératsiye-NON_RAISER","fédératsiye-NON_RAISER-UNRAISED-F","37","3.18063086501512e-05","",""
"fédératsiye-NON_RAISER","fédératsiye-NON_RAISER-UNRAISED-B","0","0.99996819369135","",""
"gacha-RAISER","gacha-RAISER-RAISED-F","0","0.999693836431","","1"
"gacha-RAISER","gacha-RAISER-RAISED-B","2","0.000306163568999596","","1"
"gacha-RAISER","gacha-RAISER-UNRAISED-F","0","0.999693836431","1",""
"gacha-RAISER","gacha-RAISER-UNRAISED-B","0","0.000306163568999596","1",""
"gaday-NON_RAISER","gaday-NON_RAISER-RAISED-F","0","0.999960919201484","","1"
"gaday-NON_RAISER","gaday-NON_RAISER-RAISED-B","0","3.90807985158892e-05","","1"
"gaday-NON_RAISER","gaday-NON_RAISER-UNRAISED-F","0","0.999960919201484","",""
"gaday-NON_RAISER","gaday-NON_RAISER-UNRAISED-B","18","3.90807985158892e-05","",""
"gadaylash-NON_RAISER","gadaylash-NON_RAISER-RAISED-F","0","0.999599582228387","","1"
"gadaylash-NON_RAISER","gadaylash-NON_RAISER-RAISED-B","0","0.000400417771613149","","1"
"gadaylash-NON_RAISER","gadaylash-NON_RAISER-UNRAISED-F","0","0.999599582228387","",""
"gadaylash-NON_RAISER","gadaylash-NON_RAISER-UNRAISED-B","2","0.000400417771613149","",""
"gadirmach-NON_RAISER","gadirmach-NON_RAISER-RAISED-F","0","0.999146241444988","","1"
"gadirmach-NON_RAISER","gadirmach-NON_RAISER-RAISED-B","0","0.000853758555011686","","1"
"gadirmach-NON_RAISER","gadirmach-NON_RAISER-UNRAISED-F","0","0.999146241444988","",""
"gadirmach-NON_RAISER","gadirmach-NON_RAISER-UNRAISED-B","1","0.000853758555011686","",""
"galwang-NON_RAISER","galwang-NON_RAISER-RAISED-F","0","0.999604370858754","","1"
"galwang-NON_RAISER","galwang-NON_RAISER-RAISED-B","0","0.000395629141245912","","1"
"galwang-NON_RAISER","galwang-NON_RAISER-UNRAISED-F","0","0.999604370858754","",""
"galwang-NON_RAISER","galwang-NON_RAISER-UNRAISED-B","3","0.000395629141245912","",""
"garang-NON_RAISER","garang-NON_RAISER-RAISED-F","0","0.999474272146544","","1"
"garang-NON_RAISER","garang-NON_RAISER-RAISED-B","0","0.000525727853455726","","1"
"garang-NON_RAISER","garang-NON_RAISER-UNRAISED-F","0","0.999474272146544","",""
"garang-NON_RAISER","garang-NON_RAISER-UNRAISED-B","2","0.000525727853455726","",""
"garanti-NON_RAISER","garanti-NON_RAISER-RAISED-F","0","0.999146241444988","","1"
"garanti-NON_RAISER","garanti-NON_RAISER-RAISED-B","0","0.000853758555011686","","1"
"garanti-NON_RAISER","garanti-NON_RAISER-UNRAISED-F","0","0.999146241444988","",""
"garanti-NON_RAISER","garanti-NON_RAISER-UNRAISED-B","1","0.000853758555011686","",""
"garmoniye-NON_RAISER","garmoniye-NON_RAISER-RAISED-F","0","0.000129126853077387","","1"
"garmoniye-NON_RAISER","garmoniye-NON_RAISER-RAISED-B","0","0.999870873146923","","1"
"garmoniye-NON_RAISER","garmoniye-NON_RAISER-UNRAISED-F","2","0.000129126853077387","",""
"garmoniye-NON_RAISER","garmoniye-NON_RAISER-UNRAISED-B","0","0.999870873146923","",""
"gazarma-RAISER","gazarma-RAISER-RAISED-F","1","0.978150275960232","","1"
"gazarma-RAISER","gazarma-RAISER-RAISED-B","36","0.0218497240397685","","1"
"gazarma-RAISER","gazarma-RAISER-UNRAISED-F","0","0.978150275960232","1",""
"gazarma-RAISER","gazarma-RAISER-UNRAISED-B","0","0.0218497240397685","1",""
"gazi'antep-NON_RAISER","gazi'antep-NON_RAISER-RAISED-F","0","0.000102653774156647","","1"
"gazi'antep-NON_RAISER","gazi'antep-NON_RAISER-RAISED-B","0","0.999897346225843","","1"
"gazi'antep-NON_RAISER","gazi'antep-NON_RAISER-UNRAISED-F","1","0.000102653774156647","",""
"gazi'antep-NON_RAISER","gazi'antep-NON_RAISER-UNRAISED-B","0","0.999897346225843","",""
"geden-NON_RAISER","geden-NON_RAISER-RAISED-F","0","0.000168059500776397","","1"
"geden-NON_RAISER","geden-NON_RAISER-RAISED-B","0","0.999831940499224","","1"
"geden-NON_RAISER","geden-NON_RAISER-UNRAISED-F","2","0.000168059500776397","",""
"geden-NON_RAISER","geden-NON_RAISER-UNRAISED-B","0","0.999831940499224","",""
"geden-RAISER","geden-RAISER-RAISED-F","9","0.000168059500776397","","1"
"geden-RAISER","geden-RAISER-RAISED-B","0","0.999831940499224","","1"
"geden-RAISER","geden-RAISER-UNRAISED-F","0","0.000168059500776397","1",""
"geden-RAISER","geden-RAISER-UNRAISED-B","0","0.999831940499224","1",""
"geme-RAISER","geme-RAISER-RAISED-F","29","0.000107475784246904","","1"
"geme-RAISER","geme-RAISER-RAISED-B","0","0.999892524215753","","1"
"geme-RAISER","geme-RAISER-UNRAISED-F","0","0.000107475784246904","1",""
"geme-RAISER","geme-RAISER-UNRAISED-B","0","0.999892524215753","1",""
"gende-RAISER","gende-RAISER-RAISED-F","2","0.000168246823837703","","1"
"gende-RAISER","gende-RAISER-RAISED-B","0","0.999831753176162","","1"
"gende-RAISER","gende-RAISER-UNRAISED-F","0","0.000168246823837703","1",""
"gende-RAISER","gende-RAISER-UNRAISED-B","0","0.999831753176162","1",""
"gensu-NON_RAISER","gensu-NON_RAISER-RAISED-F","0","0.999984684866087","","1"
"gensu-NON_RAISER","gensu-NON_RAISER-RAISED-B","0","1.5315133912619e-05","","1"
"gensu-NON_RAISER","gensu-NON_RAISER-UNRAISED-F","0","0.999984684866087","",""
"gensu-NON_RAISER","gensu-NON_RAISER-UNRAISED-B","29","1.5315133912619e-05","",""
"gepdan-NON_RAISER","gepdan-NON_RAISER-RAISED-F","0","0.999781994702464","","1"
"gepdan-NON_RAISER","gepdan-NON_RAISER-RAISED-B","0","0.000218005297535684","","1"
"gepdan-NON_RAISER","gepdan-NON_RAISER-UNRAISED-F","0","0.999781994702464","",""
"gepdan-NON_RAISER","gepdan-NON_RAISER-UNRAISED-B","7","0.000218005297535684","",""
"geplesh-NON_RAISER","geplesh-NON_RAISER-RAISED-F","0","0.000142431482399302","","1"
"geplesh-NON_RAISER","geplesh-NON_RAISER-RAISED-B","0","0.999857568517601","","1"
"geplesh-NON_RAISER","geplesh-NON_RAISER-UNRAISED-F","5","0.000142431482399302","",""
"geplesh-NON_RAISER","geplesh-NON_RAISER-UNRAISED-B","0","0.999857568517601","",""
"geplesh-RAISER","geplesh-RAISER-RAISED-F","5","0.000142431482399302","","1"
"geplesh-RAISER","geplesh-RAISER-RAISED-B","0","0.999857568517601","","1"
"geplesh-RAISER","geplesh-RAISER-UNRAISED-F","0","0.000142431482399302","1",""
"geplesh-RAISER","geplesh-RAISER-UNRAISED-B","0","0.999857568517601","1",""
"gewde-NON_RAISER","gewde-NON_RAISER-RAISED-F","0","3.6179499291526e-05","","1"
"gewde-NON_RAISER","gewde-NON_RAISER-RAISED-B","0","0.999963820500708","","1"
"gewde-NON_RAISER","gewde-NON_RAISER-UNRAISED-F","2","3.6179499291526e-05","",""
"gewde-NON_RAISER","gewde-NON_RAISER-UNRAISED-B","0","0.999963820500708","",""
"gewde-RAISER","gewde-RAISER-RAISED-F","401","3.6179499291526e-05","","1"
"gewde-RAISER","gewde-RAISER-RAISED-B","0","0.999963820500708","","1"
"gewde-RAISER","gewde-RAISER-UNRAISED-F","0","3.6179499291526e-05","1",""
"gewde-RAISER","gewde-RAISER-UNRAISED-B","0","0.999963820500708","1",""
"gewdilen-NON_RAISER","gewdilen-NON_RAISER-RAISED-F","0","9.1012759058436e-05","","1"
"gewdilen-NON_RAISER","gewdilen-NON_RAISER-RAISED-B","0","0.999908987240942","","1"
"gewdilen-NON_RAISER","gewdilen-NON_RAISER-UNRAISED-F","17","9.1012759058436e-05","",""
"gewdilen-NON_RAISER","gewdilen-NON_RAISER-UNRAISED-B","0","0.999908987240942","",""
"gewdilen-RAISER","gewdilen-RAISER-RAISED-F","7","9.1012759058436e-05","","1"
"gewdilen-RAISER","gewdilen-RAISER-RAISED-B","0","0.999908987240942","","1"
"gewdilen-RAISER","gewdilen-RAISER-UNRAISED-F","0","9.1012759058436e-05","1",""
"gewdilen-RAISER","gewdilen-RAISER-UNRAISED-B","0","0.999908987240942","1",""
"gewdilendür-NON_RAISER","gewdilendür-NON_RAISER-RAISED-F","0","3.63723447591029e-05","","1"
"gewdilendür-NON_RAISER","gewdilendür-NON_RAISER-RAISED-B","0","0.999963627655241","","1"
"gewdilendür-NON_RAISER","gewdilendür-NON_RAISER-UNRAISED-F","112","3.63723447591029e-05","",""
"gewdilendür-NON_RAISER","gewdilendür-NON_RAISER-UNRAISED-B","0","0.999963627655241","",""
"gewdilesh-RAISER","gewdilesh-RAISER-RAISED-F","4","0.000188031081768212","","1"
"gewdilesh-RAISER","gewdilesh-RAISER-RAISED-B","0","0.999811968918232","","1"
"gewdilesh-RAISER","gewdilesh-RAISER-UNRAISED-F","0","0.000188031081768212","1",""
"gewdilesh-RAISER","gewdilesh-RAISER-UNRAISED-B","0","0.999811968918232","1",""
"gezle-RAISER","gezle-RAISER-RAISED-F","2","0.000369951459555899","","1"
"gezle-RAISER","gezle-RAISER-RAISED-B","0","0.999630048540444","","1"
"gezle-RAISER","gezle-RAISER-UNRAISED-F","0","0.000369951459555899","1",""
"gezle-RAISER","gezle-RAISER-UNRAISED-B","0","0.999630048540444","1",""
"ghaday-NON_RAISER","ghaday-NON_RAISER-RAISED-F","0","0.999778277583642","","1"
"ghaday-NON_RAISER","ghaday-NON_RAISER-RAISED-B","0","0.000221722416358094","","1"
"ghaday-NON_RAISER","ghaday-NON_RAISER-UNRAISED-F","0","0.999778277583642","",""
"ghaday-NON_RAISER","ghaday-NON_RAISER-UNRAISED-B","4","0.000221722416358094","",""
"ghaday-RAISER","ghaday-RAISER-RAISED-F","0","0.999778277583642","","1"
"ghaday-RAISER","ghaday-RAISER-RAISED-B","1","0.000221722416358094","","1"
"ghaday-RAISER","ghaday-RAISER-UNRAISED-F","0","0.999778277583642","1",""
"ghaday-RAISER","ghaday-RAISER-UNRAISED-B","0","0.000221722416358094","1",""
"ghalcha-RAISER","ghalcha-RAISER-RAISED-F","0","0.999935754378235","","1"
"ghalcha-RAISER","ghalcha-RAISER-RAISED-B","16","6.42456217646581e-05","","1"
"ghalcha-RAISER","ghalcha-RAISER-UNRAISED-F","0","0.999935754378235","1",""
"ghalcha-RAISER","ghalcha-RAISER-UNRAISED-B","0","6.42456217646581e-05","1",""
"ghalibiyet-NON_RAISER","ghalibiyet-NON_RAISER-RAISED-F","0","2.27178764430274e-05","","1"
"ghalibiyet-NON_RAISER","ghalibiyet-NON_RAISER-RAISED-B","0","0.999977282123557","","1"
"ghalibiyet-NON_RAISER","ghalibiyet-NON_RAISER-UNRAISED-F","147","2.27178764430274e-05","",""
"ghalibiyet-NON_RAISER","ghalibiyet-NON_RAISER-UNRAISED-B","0","0.999977282123557","",""
"ghalibiyet-RAISER","ghalibiyet-RAISER-RAISED-F","10","2.27178764430274e-05","","1"
"ghalibiyet-RAISER","ghalibiyet-RAISER-RAISED-B","0","0.999977282123557","","1"
"ghalibiyet-RAISER","ghalibiyet-RAISER-UNRAISED-F","0","2.27178764430274e-05","1",""
"ghalibiyet-RAISER","ghalibiyet-RAISER-UNRAISED-B","0","0.999977282123557","1",""
"gharal-NON_RAISER","gharal-NON_RAISER-RAISED-F","0","0.9996669327942","","1"
"gharal-NON_RAISER","gharal-NON_RAISER-RAISED-B","0","0.000333067205800175","","1"
"gharal-NON_RAISER","gharal-NON_RAISER-UNRAISED-F","0","0.9996669327942","",""
"gharal-NON_RAISER","gharal-NON_RAISER-UNRAISED-B","1","0.000333067205800175","",""
"ghaye-NON_RAISER","ghaye-NON_RAISER-RAISED-F","0","0.0214092254714822","","1"
"ghaye-NON_RAISER","ghaye-NON_RAISER-RAISED-B","0","0.978590774528518","","1"
"ghaye-NON_RAISER","ghaye-NON_RAISER-UNRAISED-F","1","0.0214092254714822","",""
"ghaye-NON_RAISER","ghaye-NON_RAISER-UNRAISED-B","0","0.978590774528518","",""
"ghaye-RAISER","ghaye-RAISER-RAISED-F","173","0.0214092254714822","","1"
"ghaye-RAISER","ghaye-RAISER-RAISED-B","4","0.978590774528518","","1"
"ghaye-RAISER","ghaye-RAISER-UNRAISED-F","0","0.0214092254714822","1",""
"ghaye-RAISER","ghaye-RAISER-UNRAISED-B","0","0.978590774528518","1",""
"ghayiwilesh-RAISER","ghayiwilesh-RAISER-RAISED-F","0","0.722201581045531","","1"
"ghayiwilesh-RAISER","ghayiwilesh-RAISER-RAISED-B","1","0.277798418954469","","1"
"ghayiwilesh-RAISER","ghayiwilesh-RAISER-UNRAISED-F","0","0.722201581045531","1",""
"ghayiwilesh-RAISER","ghayiwilesh-RAISER-UNRAISED-B","0","0.277798418954469","1",""
"ghazali-NON_RAISER","ghazali-NON_RAISER-RAISED-F","0","0.99988139634454","","1"
"ghazali-NON_RAISER","ghazali-NON_RAISER-RAISED-B","0","0.000118603655460015","","1"
"ghazali-NON_RAISER","ghazali-NON_RAISER-UNRAISED-F","0","0.99988139634454","",""
"ghazali-NON_RAISER","ghazali-NON_RAISER-UNRAISED-B","1","0.000118603655460015","",""
"ghazat-NON_RAISER","ghazat-NON_RAISER-RAISED-F","0","0.999974134198904","","1"
"ghazat-NON_RAISER","ghazat-NON_RAISER-RAISED-B","0","2.58658010960922e-05","","1"
"ghazat-NON_RAISER","ghazat-NON_RAISER-UNRAISED-F","0","0.999974134198904","",""
"ghazat-NON_RAISER","ghazat-NON_RAISER-UNRAISED-B","30","2.58658010960922e-05","",""
"ghazat-RAISER","ghazat-RAISER-RAISED-F","0","0.999974134198904","","1"
"ghazat-RAISER","ghazat-RAISER-RAISED-B","11","2.58658010960922e-05","","1"
"ghazat-RAISER","ghazat-RAISER-UNRAISED-F","0","0.999974134198904","1",""
"ghazat-RAISER","ghazat-RAISER-UNRAISED-B","0","2.58658010960922e-05","1",""
"ghelbe-RAISER","ghelbe-RAISER-RAISED-F","127","5.58816949013317e-05","","1"
"ghelbe-RAISER","ghelbe-RAISER-RAISED-B","0","0.999944118305099","","1"
"ghelbe-RAISER","ghelbe-RAISER-UNRAISED-F","0","5.58816949013317e-05","1",""
"ghelbe-RAISER","ghelbe-RAISER-UNRAISED-B","0","0.999944118305099","1",""
"ghelibe-RAISER","ghelibe-RAISER-RAISED-F","391","2.76603983125111e-05","","1"
"ghelibe-RAISER","ghelibe-RAISER-RAISED-B","0","0.999972339601688","","1"
"ghelibe-RAISER","ghelibe-RAISER-UNRAISED-F","0","2.76603983125111e-05","1",""
"ghelibe-RAISER","ghelibe-RAISER-UNRAISED-B","0","0.999972339601688","1",""
"ghelite-RAISER","ghelite-RAISER-RAISED-F","30","0.0271024896244844","","1"
"ghelite-RAISER","ghelite-RAISER-RAISED-B","1","0.972897510375516","","1"
"ghelite-RAISER","ghelite-RAISER-UNRAISED-F","0","0.0271024896244844","1",""
"ghelite-RAISER","ghelite-RAISER-UNRAISED-B","0","0.972897510375516","1",""
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-RAISED-F","0","0.999772986365425","","1"
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-RAISED-B","0","0.000227013634575335","","1"
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-UNRAISED-F","0","0.999772986365425","",""
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-UNRAISED-B","1","0.000227013634575335","",""
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-RAISED-F","0","0.999465730975884","","1"
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-RAISED-B","0","0.000534269024115686","","1"
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-UNRAISED-F","0","0.999465730975884","",""
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-UNRAISED-B","1","0.000534269024115686","",""
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-RAISED-F","0","0.999465730975884","","1"
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-RAISED-B","0","0.000534269024115686","","1"
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-UNRAISED-F","0","0.999465730975884","",""
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-UNRAISED-B","1","0.000534269024115686","",""
"ghemle-RAISER","ghemle-RAISER-RAISED-F","1","0.000443943494686795","","1"
"ghemle-RAISER","ghemle-RAISER-RAISED-B","0","0.999556056505313","","1"
"ghemle-RAISER","ghemle-RAISER-UNRAISED-F","0","0.000443943494686795","1",""
"ghemle-RAISER","ghemle-RAISER-UNRAISED-B","0","0.999556056505313","1",""
"gheplet-NON_RAISER","gheplet-NON_RAISER-RAISED-F","0","4.0964263806495e-05","","1"
"gheplet-NON_RAISER","gheplet-NON_RAISER-RAISED-B","0","0.999959035736193","","1"
"gheplet-NON_RAISER","gheplet-NON_RAISER-UNRAISED-F","46","4.0964263806495e-05","",""
"gheplet-NON_RAISER","gheplet-NON_RAISER-UNRAISED-B","0","0.999959035736193","",""
"gherez-NON_RAISER","gherez-NON_RAISER-RAISED-F","0","3.24092182557842e-05","","1"
"gherez-NON_RAISER","gherez-NON_RAISER-RAISED-B","0","0.999967590781744","","1"
"gherez-NON_RAISER","gherez-NON_RAISER-UNRAISED-F","250","3.24092182557842e-05","",""
"gherez-NON_RAISER","gherez-NON_RAISER-UNRAISED-B","0","0.999967590781744","",""
"gherez-RAISER","gherez-RAISER-RAISED-F","45","3.24092182557842e-05","","1"
"gherez-RAISER","gherez-RAISER-RAISED-B","0","0.999967590781744","","1"
"gherez-RAISER","gherez-RAISER-UNRAISED-F","0","3.24092182557842e-05","1",""
"gherez-RAISER","gherez-RAISER-UNRAISED-B","0","0.999967590781744","1",""
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-RAISED-F","0","0.999823270116329","","1"
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-RAISED-B","0","0.000176729883671345","","1"
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-UNRAISED-F","0","0.999823270116329","",""
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-UNRAISED-B","2","0.000176729883671345","",""
"gheyret-NON_RAISER","gheyret-NON_RAISER-RAISED-F","0","4.84715837977843e-05","","1"
"gheyret-NON_RAISER","gheyret-NON_RAISER-RAISED-B","0","0.999951528416202","","1"
"gheyret-NON_RAISER","gheyret-NON_RAISER-UNRAISED-F","80","4.84715837977843e-05","",""
"gheyret-NON_RAISER","gheyret-NON_RAISER-UNRAISED-B","0","0.999951528416202","",""
"gheyur-NON_RAISER","gheyur-NON_RAISER-RAISED-F","0","0.999146241444988","","1"
"gheyur-NON_RAISER","gheyur-NON_RAISER-RAISED-B","0","0.000853758555011686","","1"
"gheyur-NON_RAISER","gheyur-NON_RAISER-UNRAISED-F","0","0.999146241444988","",""
"gheyur-NON_RAISER","gheyur-NON_RAISER-UNRAISED-B","1","0.000853758555011686","",""
"gheywet-NON_RAISER","gheywet-NON_RAISER-RAISED-F","0","7.51478870133405e-05","","1"
"gheywet-NON_RAISER","gheywet-NON_RAISER-RAISED-B","0","0.999924852112987","","1"
"gheywet-NON_RAISER","gheywet-NON_RAISER-UNRAISED-F","6","7.51478870133405e-05","",""
"gheywet-NON_RAISER","gheywet-NON_RAISER-UNRAISED-B","0","0.999924852112987","",""
"ghezel-NON_RAISER","ghezel-NON_RAISER-RAISED-F","0","4.65588528705761e-05","","1"
"ghezel-NON_RAISER","ghezel-NON_RAISER-RAISED-B","0","0.999953441147129","","1"
