"Input","Output","Frequency","VAgreeSurface","VAgreeUnderlying","HarmonicUniformity","*Unraised","ID"
"isparta-RAISER","isparta-RAISER-RAISED-F","0","1","1","0.983081909413508","","1"
"isparta-RAISER","isparta-RAISER-RAISED-B","1","","","0.0169180905864924","","1"
"isparta-RAISER","isparta-RAISER-UNRAISED-F","0","1","1","0.983081909413508","1",""
"isparta-RAISER","isparta-RAISER-UNRAISED-B","0","","","0.0169180905864924","1",""
"ispatla-NON_RAISER","ispatla-NON_RAISER-RAISED-F","0","1","1","0.998081510515499","","1"
"ispatla-NON_RAISER","ispatla-NON_RAISER-RAISED-B","0","","","0.00191848948450102","","1"
"ispatla-NON_RAISER","ispatla-NON_RAISER-UNRAISED-F","0","1","1","0.998081510515499","",""
"ispatla-NON_RAISER","ispatla-NON_RAISER-UNRAISED-B","124","","","0.00191848948450102","",""
"ispatla-RAISER","ispatla-RAISER-RAISED-F","0","1","1","0.998081510515499","","1"
"ispatla-RAISER","ispatla-RAISER-RAISED-B","108","","","0.00191848948450102","","1"
"ispatla-RAISER","ispatla-RAISER-UNRAISED-F","0","1","1","0.998081510515499","1",""
"ispatla-RAISER","ispatla-RAISER-UNRAISED-B","1","","","0.00191848948450102","1",""
"ispatname-RAISER","ispatname-RAISER-RAISED-F","7","1","","0.286195429878111","","1"
"ispatname-RAISER","ispatname-RAISER-RAISED-B","0","","1","0.713804570121889","","1"
"ispatname-RAISER","ispatname-RAISER-UNRAISED-F","0","","","0.286195429878111","1",""
"ispatname-RAISER","ispatname-RAISER-UNRAISED-B","0","1","1","0.713804570121889","1",""
"isra'iliye-RAISER","isra'iliye-RAISER-RAISED-F","16","1","","0.00520656307358407","","1"
"isra'iliye-RAISER","isra'iliye-RAISER-RAISED-B","0","","1","0.994793436926416","","1"
"isra'iliye-RAISER","isra'iliye-RAISER-UNRAISED-F","30","","","0.00520656307358407","1",""
"isra'iliye-RAISER","isra'iliye-RAISER-UNRAISED-B","0","1","1","0.994793436926416","1",""
"israpxor-NON_RAISER","israpxor-NON_RAISER-RAISED-F","0","1","1","0.95615151080665","","1"
"israpxor-NON_RAISER","israpxor-NON_RAISER-RAISED-B","0","","","0.0438484891933496","","1"
"israpxor-NON_RAISER","israpxor-NON_RAISER-UNRAISED-F","0","1","1","0.95615151080665","",""
"israpxor-NON_RAISER","israpxor-NON_RAISER-UNRAISED-B","1","","","0.0438484891933496","",""
"istanbul-NON_RAISER","istanbul-NON_RAISER-RAISED-F","0","1","1","0.999308377769968","","1"
"istanbul-NON_RAISER","istanbul-NON_RAISER-RAISED-B","0","","","0.000691622230031608","","1"
"istanbul-NON_RAISER","istanbul-NON_RAISER-UNRAISED-F","0","1","1","0.999308377769968","",""
"istanbul-NON_RAISER","istanbul-NON_RAISER-UNRAISED-B","1270","","","0.000691622230031608","",""
"istansa-RAISER","istansa-RAISER-RAISED-F","2","1","1","0.994593905229647","","1"
"istansa-RAISER","istansa-RAISER-RAISED-B","192","","","0.00540609477035348","","1"
"istansa-RAISER","istansa-RAISER-UNRAISED-F","0","1","1","0.994593905229647","1",""
"istansa-RAISER","istansa-RAISER-UNRAISED-B","0","","","0.00540609477035348","1",""
"istiqamet-NON_RAISER","istiqamet-NON_RAISER-RAISED-F","0","1","","0.0482905139860362","","1"
"istiqamet-NON_RAISER","istiqamet-NON_RAISER-RAISED-B","0","","1","0.951709486013964","","1"
"istiqamet-NON_RAISER","istiqamet-NON_RAISER-UNRAISED-F","8","","","0.0482905139860362","",""
"istiqamet-NON_RAISER","istiqamet-NON_RAISER-UNRAISED-B","0","1","1","0.951709486013964","",""
"istiqamet-RAISER","istiqamet-RAISER-RAISED-F","1","1","","0.0482905139860362","","1"
"istiqamet-RAISER","istiqamet-RAISER-RAISED-B","0","","1","0.951709486013964","","1"
"istiqamet-RAISER","istiqamet-RAISER-UNRAISED-F","0","","","0.0482905139860362","1",""
"istiqamet-RAISER","istiqamet-RAISER-UNRAISED-B","0","1","1","0.951709486013964","1",""
"istiqlaliyet-NON_RAISER","istiqlaliyet-NON_RAISER-RAISED-F","0","1","","0.0179126911179193","","1"
"istiqlaliyet-NON_RAISER","istiqlaliyet-NON_RAISER-RAISED-B","0","","1","0.982087308882081","","1"
"istiqlaliyet-NON_RAISER","istiqlaliyet-NON_RAISER-UNRAISED-F","2","","","0.0179126911179193","",""
"istiqlaliyet-NON_RAISER","istiqlaliyet-NON_RAISER-UNRAISED-B","0","1","1","0.982087308882081","",""
"istirahetxana-RAISER","istirahetxana-RAISER-RAISED-F","0","1","1","0.964804335089078","","1"
"istirahetxana-RAISER","istirahetxana-RAISER-RAISED-B","1","","","0.0351956649109216","","1"
"istirahetxana-RAISER","istirahetxana-RAISER-UNRAISED-F","0","1","1","0.964804335089078","1",""
"istirahetxana-RAISER","istirahetxana-RAISER-UNRAISED-B","0","","","0.0351956649109216","1",""
"istixbarat-NON_RAISER","istixbarat-NON_RAISER-RAISED-F","0","1","1","0.997928995588551","","1"
"istixbarat-NON_RAISER","istixbarat-NON_RAISER-RAISED-B","0","","","0.00207100441144892","","1"
"istixbarat-NON_RAISER","istixbarat-NON_RAISER-UNRAISED-F","0","1","1","0.997928995588551","",""
"istixbarat-NON_RAISER","istixbarat-NON_RAISER-UNRAISED-B","15","","","0.00207100441144892","",""
"ita'et-NON_RAISER","ita'et-NON_RAISER-RAISED-F","0","1","","0.00625862250842043","","1"
"ita'et-NON_RAISER","ita'et-NON_RAISER-RAISED-B","0","","1","0.99374137749158","","1"
"ita'et-NON_RAISER","ita'et-NON_RAISER-UNRAISED-F","6","","","0.00625862250842043","",""
"ita'et-NON_RAISER","ita'et-NON_RAISER-UNRAISED-B","0","1","1","0.99374137749158","",""
"ita'et-RAISER","ita'et-RAISER-RAISED-F","3","1","","0.00625862250842043","","1"
"ita'et-RAISER","ita'et-RAISER-RAISED-B","0","","1","0.99374137749158","","1"
"ita'et-RAISER","ita'et-RAISER-UNRAISED-F","0","","","0.00625862250842043","1",""
"ita'et-RAISER","ita'et-RAISER-UNRAISED-B","0","1","1","0.99374137749158","1",""
"ita'etchan-NON_RAISER","ita'etchan-NON_RAISER-RAISED-F","0","","1","0.969077012410714","","1"
"ita'etchan-NON_RAISER","ita'etchan-NON_RAISER-RAISED-B","0","1","","0.0309229875892857","","1"
"ita'etchan-NON_RAISER","ita'etchan-NON_RAISER-UNRAISED-F","0","1","1","0.969077012410714","",""
"ita'etchan-NON_RAISER","ita'etchan-NON_RAISER-UNRAISED-B","1","","","0.0309229875892857","",""
"ita'etsiz-NON_RAISER","ita'etsiz-NON_RAISER-RAISED-F","0","1","","0.0269577107321574","","1"
"ita'etsiz-NON_RAISER","ita'etsiz-NON_RAISER-RAISED-B","0","","1","0.973042289267843","","1"
"ita'etsiz-NON_RAISER","ita'etsiz-NON_RAISER-UNRAISED-F","7","","","0.0269577107321574","",""
"ita'etsiz-NON_RAISER","ita'etsiz-NON_RAISER-UNRAISED-B","0","1","1","0.973042289267843","",""
"italiye-RAISER","italiye-RAISER-RAISED-F","21","1","","0.00432381911079558","","1"
"italiye-RAISER","italiye-RAISER-RAISED-B","0","","1","0.995676180889204","","1"
"italiye-RAISER","italiye-RAISER-UNRAISED-F","0","","","0.00432381911079558","1",""
"italiye-RAISER","italiye-RAISER-UNRAISED-B","0","1","1","0.995676180889204","1",""
"ittipaqlashtur-NON_RAISER","ittipaqlashtur-NON_RAISER-RAISED-F","0","1","1","0.993553802256622","","1"
"ittipaqlashtur-NON_RAISER","ittipaqlashtur-NON_RAISER-RAISED-B","0","","","0.00644619774337818","","1"
"ittipaqlashtur-NON_RAISER","ittipaqlashtur-NON_RAISER-UNRAISED-F","0","1","1","0.993553802256622","",""
"ittipaqlashtur-NON_RAISER","ittipaqlashtur-NON_RAISER-UNRAISED-B","25","","","0.00644619774337818","",""
"ixchamla-RAISER","ixchamla-RAISER-RAISED-F","0","1","1","0.939868019212711","","1"
"ixchamla-RAISER","ixchamla-RAISER-RAISED-B","1","","","0.0601319807872887","","1"
"ixchamla-RAISER","ixchamla-RAISER-UNRAISED-F","0","1","1","0.939868019212711","1",""
"ixchamla-RAISER","ixchamla-RAISER-UNRAISED-B","0","","","0.0601319807872887","1",""
"ixlasmen-NON_RAISER","ixlasmen-NON_RAISER-RAISED-F","0","1","","0.0121005986341406","","1"
"ixlasmen-NON_RAISER","ixlasmen-NON_RAISER-RAISED-B","0","","1","0.987899401365859","","1"
"ixlasmen-NON_RAISER","ixlasmen-NON_RAISER-UNRAISED-F","24","","","0.0121005986341406","",""
"ixlasmen-NON_RAISER","ixlasmen-NON_RAISER-UNRAISED-B","0","1","1","0.987899401365859","",""
"izahat-NON_RAISER","izahat-NON_RAISER-RAISED-F","0","1","1","0.998374609795949","","1"
"izahat-NON_RAISER","izahat-NON_RAISER-RAISED-B","0","","","0.00162539020405095","","1"
"izahat-NON_RAISER","izahat-NON_RAISER-UNRAISED-F","0","1","1","0.998374609795949","",""
"izahat-NON_RAISER","izahat-NON_RAISER-UNRAISED-B","75","","","0.00162539020405095","",""
"izahat-NON_RAISER","izahat-NON_RAISER-RAISED-F","0","1","1","0.998374609795949","","1"
"izahat-NON_RAISER","izahat-NON_RAISER-RAISED-B","0","","","0.00162539020405095","","1"
"izahat-NON_RAISER","izahat-NON_RAISER-UNRAISED-F","0","1","1","0.998374609795949","",""
"izahat-NON_RAISER","izahat-NON_RAISER-UNRAISED-B","37","","","0.00162539020405095","",""
"izahla-RAISER","izahla-RAISER-RAISED-F","0","1","1","0.985625003980839","","1"
"izahla-RAISER","izahla-RAISER-RAISED-B","11","","","0.0143749960191609","","1"
"izahla-RAISER","izahla-RAISER-UNRAISED-F","0","1","1","0.985625003980839","1",""
"izahla-RAISER","izahla-RAISER-UNRAISED-B","0","","","0.0143749960191609","1",""
"izbasar-NON_RAISER","izbasar-NON_RAISER-RAISED-F","0","1","1","0.996018782342715","","1"
"izbasar-NON_RAISER","izbasar-NON_RAISER-RAISED-B","0","","","0.00398121765728499","","1"
"izbasar-NON_RAISER","izbasar-NON_RAISER-UNRAISED-F","0","1","1","0.996018782342715","",""
"izbasar-NON_RAISER","izbasar-NON_RAISER-UNRAISED-B","26","","","0.00398121765728499","",""
"izchillashtur-NON_RAISER","izchillashtur-NON_RAISER-RAISED-F","0","1","1","0.986439402407806","","1"
"izchillashtur-NON_RAISER","izchillashtur-NON_RAISER-RAISED-B","0","","","0.0135605975921936","","1"
"izchillashtur-NON_RAISER","izchillashtur-NON_RAISER-UNRAISED-F","0","1","1","0.986439402407806","",""
"izchillashtur-NON_RAISER","izchillashtur-NON_RAISER-UNRAISED-B","5","","","0.0135605975921936","",""
"izolyator-NON_RAISER","izolyator-NON_RAISER-RAISED-F","0","1","1","0.95615151080665","","1"
"izolyator-NON_RAISER","izolyator-NON_RAISER-RAISED-B","0","","","0.0438484891933496","","1"
"izolyator-NON_RAISER","izolyator-NON_RAISER-UNRAISED-F","0","1","1","0.95615151080665","",""
"izolyator-NON_RAISER","izolyator-NON_RAISER-UNRAISED-B","1","","","0.0438484891933496","",""
"izzetle-RAISER","izzetle-RAISER-RAISED-F","9","","","0.179944762184815","","1"
"izzetle-RAISER","izzetle-RAISER-RAISED-B","0","1","1","0.820055237815185","","1"
"izzetle-RAISER","izzetle-RAISER-UNRAISED-F","0","","","0.179944762184815","1",""
"izzetle-RAISER","izzetle-RAISER-UNRAISED-B","0","1","1","0.820055237815185","1",""
"jada-RAISER","jada-RAISER-RAISED-F","0","1","1","0.919498683737836","","1"
"jada-RAISER","jada-RAISER-RAISED-B","2","","","0.0805013162621643","","1"
"jada-RAISER","jada-RAISER-UNRAISED-F","0","1","1","0.919498683737836","1",""
"jada-RAISER","jada-RAISER-UNRAISED-B","0","","","0.0805013162621643","1",""
"jadu-NON_RAISER","jadu-NON_RAISER-RAISED-F","0","1","1","0.993553802256622","","1"
"jadu-NON_RAISER","jadu-NON_RAISER-RAISED-B","0","","","0.00644619774337818","","1"
"jadu-NON_RAISER","jadu-NON_RAISER-UNRAISED-F","0","1","1","0.993553802256622","",""
"jadu-NON_RAISER","jadu-NON_RAISER-UNRAISED-B","14","","","0.00644619774337818","",""
"jahalet-NON_RAISER","jahalet-NON_RAISER-RAISED-F","0","1","","0.00390749846160285","","1"
"jahalet-NON_RAISER","jahalet-NON_RAISER-RAISED-B","0","","1","0.996092501538397","","1"
"jahalet-NON_RAISER","jahalet-NON_RAISER-UNRAISED-F","59","","","0.00390749846160285","",""
"jahalet-NON_RAISER","jahalet-NON_RAISER-UNRAISED-B","0","1","1","0.996092501538397","",""
"jahalet-RAISER","jahalet-RAISER-RAISED-F","2","1","","0.00390749846160285","","1"
"jahalet-RAISER","jahalet-RAISER-RAISED-B","0","","1","0.996092501538397","","1"
"jahalet-RAISER","jahalet-RAISER-UNRAISED-F","0","","","0.00390749846160285","1",""
"jahalet-RAISER","jahalet-RAISER-UNRAISED-B","0","1","1","0.996092501538397","1",""
"jahan-NON_RAISER","jahan-NON_RAISER-RAISED-F","0","1","1","0.998692600322362","","1"
"jahan-NON_RAISER","jahan-NON_RAISER-RAISED-B","0","","","0.00130739967763793","","1"
"jahan-NON_RAISER","jahan-NON_RAISER-UNRAISED-F","1","1","1","0.998692600322362","",""
"jahan-NON_RAISER","jahan-NON_RAISER-UNRAISED-B","222","","","0.00130739967763793","",""
"jahaz-NON_RAISER","jahaz-NON_RAISER-RAISED-F","0","1","1","0.985316562483873","","1"
"jahaz-NON_RAISER","jahaz-NON_RAISER-RAISED-B","0","","","0.014683437516127","","1"
"jahaz-NON_RAISER","jahaz-NON_RAISER-UNRAISED-F","0","1","1","0.985316562483873","",""
"jahaz-NON_RAISER","jahaz-NON_RAISER-UNRAISED-B","5","","","0.014683437516127","",""
"jakarla-NON_RAISER","jakarla-NON_RAISER-RAISED-F","0","1","1","0.996221354367166","","1"
"jakarla-NON_RAISER","jakarla-NON_RAISER-RAISED-B","0","","","0.0037786456328337","","1"
"jakarla-NON_RAISER","jakarla-NON_RAISER-UNRAISED-F","0","1","1","0.996221354367166","",""
"jakarla-NON_RAISER","jakarla-NON_RAISER-UNRAISED-B","12","","","0.0037786456328337","",""
"jakarla-RAISER","jakarla-RAISER-RAISED-F","0","1","1","0.996221354367166","","1"
"jakarla-RAISER","jakarla-RAISER-RAISED-B","51","","","0.0037786456328337","","1"
"jakarla-RAISER","jakarla-RAISER-UNRAISED-F","0","1","1","0.996221354367166","1",""
"jakarla-RAISER","jakarla-RAISER-UNRAISED-B","0","","","0.0037786456328337","1",""
"jakarname-RAISER","jakarname-RAISER-RAISED-F","0","1","","0.490324675855424","","1"
"jakarname-RAISER","jakarname-RAISER-RAISED-B","1","","1","0.509675324144576","","1"
"jakarname-RAISER","jakarname-RAISER-UNRAISED-F","0","","","0.490324675855424","1",""
"jakarname-RAISER","jakarname-RAISER-UNRAISED-B","0","1","1","0.509675324144576","1",""
"jalalidin-NON_RAISER","jalalidin-NON_RAISER-RAISED-F","0","1","1","0.997470884720671","","1"
"jalalidin-NON_RAISER","jalalidin-NON_RAISER-RAISED-B","0","","","0.00252911527932942","","1"
"jalalidin-NON_RAISER","jalalidin-NON_RAISER-UNRAISED-F","0","1","1","0.997470884720671","",""
"jalalidin-NON_RAISER","jalalidin-NON_RAISER-UNRAISED-B","4","","","0.00252911527932942","",""
"jallat-NON_RAISER","jallat-NON_RAISER-RAISED-F","0","1","1","0.997443651628395","","1"
"jallat-NON_RAISER","jallat-NON_RAISER-RAISED-B","0","","","0.00255634837160479","","1"
"jallat-NON_RAISER","jallat-NON_RAISER-UNRAISED-F","0","1","1","0.997443651628395","",""
"jallat-NON_RAISER","jallat-NON_RAISER-UNRAISED-B","69","","","0.00255634837160479","",""
"jama'et-NON_RAISER","jama'et-NON_RAISER-RAISED-F","0","1","","0.00239717392303462","","1"
"jama'et-NON_RAISER","jama'et-NON_RAISER-RAISED-B","0","","1","0.997602826076965","","1"
"jama'et-NON_RAISER","jama'et-NON_RAISER-UNRAISED-F","347","","","0.00239717392303462","",""
"jama'et-NON_RAISER","jama'et-NON_RAISER-UNRAISED-B","0","1","1","0.997602826076965","",""
"jama'et-RAISER","jama'et-RAISER-RAISED-F","334","1","","0.00239717392303462","","1"
"jama'et-RAISER","jama'et-RAISER-RAISED-B","0","","1","0.997602826076965","","1"
"jama'et-RAISER","jama'et-RAISER-UNRAISED-F","0","","","0.00239717392303462","1",""
"jama'et-RAISER","jama'et-RAISER-UNRAISED-B","0","1","1","0.997602826076965","1",""
"jamal-NON_RAISER","jamal-NON_RAISER-RAISED-F","0","1","1","0.997578588494712","","1"
"jamal-NON_RAISER","jamal-NON_RAISER-RAISED-B","0","","","0.00242141150528752","","1"
"jamal-NON_RAISER","jamal-NON_RAISER-UNRAISED-F","0","1","1","0.997578588494712","",""
"jamal-NON_RAISER","jamal-NON_RAISER-UNRAISED-B","5","","","0.00242141150528752","",""
"jame-NON_RAISER","jame-NON_RAISER-RAISED-F","0","1","","0.00313360372192896","","1"
"jame-NON_RAISER","jame-NON_RAISER-RAISED-B","0","","1","0.996866396278071","","1"
"jame-NON_RAISER","jame-NON_RAISER-UNRAISED-F","88","","","0.00313360372192896","",""
"jame-NON_RAISER","jame-NON_RAISER-UNRAISED-B","0","1","1","0.996866396278071","",""
"janan-NON_RAISER","janan-NON_RAISER-RAISED-F","0","1","1","0.991980078299983","","1"
"janan-NON_RAISER","janan-NON_RAISER-RAISED-B","0","","","0.0080199217000172","","1"
"janan-NON_RAISER","janan-NON_RAISER-UNRAISED-F","0","1","1","0.991980078299983","",""
"janan-NON_RAISER","janan-NON_RAISER-UNRAISED-B","20","","","0.0080199217000172","",""
"janane-RAISER","janane-RAISER-RAISED-F","0","1","","0.756527351035513","","1"
"janane-RAISER","janane-RAISER-RAISED-B","2","","1","0.243472648964487","","1"
"janane-RAISER","janane-RAISER-UNRAISED-F","0","","","0.756527351035513","1",""
"janane-RAISER","janane-RAISER-UNRAISED-B","0","1","1","0.243472648964487","1",""
"janap-NON_RAISER","janap-NON_RAISER-RAISED-F","0","1","1","0.980626118559038","","1"
"janap-NON_RAISER","janap-NON_RAISER-RAISED-B","0","","","0.0193738814409617","","1"
"janap-NON_RAISER","janap-NON_RAISER-UNRAISED-F","0","1","1","0.980626118559038","",""
"janap-NON_RAISER","janap-NON_RAISER-UNRAISED-B","5","","","0.0193738814409617","",""
"janbaz-NON_RAISER","janbaz-NON_RAISER-RAISED-F","0","1","1","0.993472545951302","","1"
"janbaz-NON_RAISER","janbaz-NON_RAISER-RAISED-B","0","","","0.00652745404869803","","1"
"janbaz-NON_RAISER","janbaz-NON_RAISER-UNRAISED-F","0","1","1","0.993472545951302","",""
"janbaz-NON_RAISER","janbaz-NON_RAISER-UNRAISED-B","7","","","0.00652745404869803","",""
"jangjal-NON_RAISER","jangjal-NON_RAISER-RAISED-F","0","1","1","0.994402287409394","","1"
"jangjal-NON_RAISER","jangjal-NON_RAISER-RAISED-B","0","","","0.00559771259060582","","1"
"jangjal-NON_RAISER","jangjal-NON_RAISER-UNRAISED-F","0","1","1","0.994402287409394","",""
"jangjal-NON_RAISER","jangjal-NON_RAISER-UNRAISED-B","22","","","0.00559771259060582","",""
"jangyu-NON_RAISER","jangyu-NON_RAISER-RAISED-F","0","1","1","0.980626118559038","","1"
"jangyu-NON_RAISER","jangyu-NON_RAISER-RAISED-B","0","","","0.0193738814409617","","1"
"jangyu-NON_RAISER","jangyu-NON_RAISER-UNRAISED-F","0","1","1","0.980626118559038","",""
"jangyu-NON_RAISER","jangyu-NON_RAISER-UNRAISED-B","1","","","0.0193738814409617","",""
"jangza-RAISER","jangza-RAISER-RAISED-F","0","1","1","0.99034728019916","","1"
"jangza-RAISER","jangza-RAISER-RAISED-B","7","","","0.00965271980084037","","1"
"jangza-RAISER","jangza-RAISER-UNRAISED-F","0","1","1","0.99034728019916","1",""
"jangza-RAISER","jangza-RAISER-UNRAISED-B","0","","","0.00965271980084037","1",""
"janijan-NON_RAISER","janijan-NON_RAISER-RAISED-F","0","1","1","0.95615151080665","","1"
"janijan-NON_RAISER","janijan-NON_RAISER-RAISED-B","0","","","0.0438484891933496","","1"
"janijan-NON_RAISER","janijan-NON_RAISER-UNRAISED-F","0","1","1","0.95615151080665","",""
"janijan-NON_RAISER","janijan-NON_RAISER-UNRAISED-B","1","","","0.0438484891933496","",""
"janiwar-NON_RAISER","janiwar-NON_RAISER-RAISED-F","0","1","1","0.996361770051235","","1"
"janiwar-NON_RAISER","janiwar-NON_RAISER-RAISED-B","0","","","0.0036382299487645","","1"
"janiwar-NON_RAISER","janiwar-NON_RAISER-UNRAISED-F","0","1","1","0.996361770051235","",""
"janiwar-NON_RAISER","janiwar-NON_RAISER-UNRAISED-B","59","","","0.0036382299487645","",""
"janlan-NON_RAISER","janlan-NON_RAISER-RAISED-F","0","1","1","0.992557904300688","","1"
"janlan-NON_RAISER","janlan-NON_RAISER-RAISED-B","0","","","0.00744209569931154","","1"
"janlan-NON_RAISER","janlan-NON_RAISER-UNRAISED-F","0","1","1","0.992557904300688","",""
"janlan-NON_RAISER","janlan-NON_RAISER-UNRAISED-B","15","","","0.00744209569931154","",""
"janlan-RAISER","janlan-RAISER-RAISED-F","0","1","1","0.992557904300688","","1"
"janlan-RAISER","janlan-RAISER-RAISED-B","44","","","0.00744209569931154","","1"
"janlan-RAISER","janlan-RAISER-UNRAISED-F","0","1","1","0.992557904300688","1",""
"janlan-RAISER","janlan-RAISER-UNRAISED-B","0","","","0.00744209569931154","1",""
"janlandur-NON_RAISER","janlandur-NON_RAISER-RAISED-F","0","1","1","0.996462890932253","","1"
"janlandur-NON_RAISER","janlandur-NON_RAISER-RAISED-B","0","","","0.00353710906774662","","1"
"janlandur-NON_RAISER","janlandur-NON_RAISER-UNRAISED-F","0","1","1","0.996462890932253","",""
"janlandur-NON_RAISER","janlandur-NON_RAISER-UNRAISED-B","33","","","0.00353710906774662","",""
"jarahet-NON_RAISER","jarahet-NON_RAISER-RAISED-F","0","1","","0.00682599354339581","","1"
"jarahet-NON_RAISER","jarahet-NON_RAISER-RAISED-B","0","","1","0.993174006456604","","1"
"jarahet-NON_RAISER","jarahet-NON_RAISER-UNRAISED-F","68","","","0.00682599354339581","",""
"jarahet-NON_RAISER","jarahet-NON_RAISER-UNRAISED-B","0","1","1","0.993174006456604","",""
"jarahet-RAISER","jarahet-RAISER-RAISED-F","9","1","","0.00682599354339581","","1"
"jarahet-RAISER","jarahet-RAISER-RAISED-B","0","","1","0.993174006456604","","1"
"jarahet-RAISER","jarahet-RAISER-UNRAISED-F","0","","","0.00682599354339581","1",""
"jarahet-RAISER","jarahet-RAISER-UNRAISED-B","0","1","1","0.993174006456604","1",""
"jarangla-RAISER","jarangla-RAISER-RAISED-F","0","1","1","0.963824526676972","","1"
"jarangla-RAISER","jarangla-RAISER-RAISED-B","3","","","0.0361754733230278","","1"
"jarangla-RAISER","jarangla-RAISER-UNRAISED-F","0","1","1","0.963824526676972","1",""
"jarangla-RAISER","jarangla-RAISER-UNRAISED-B","0","","","0.0361754733230278","1",""
"jarastan-NON_RAISER","jarastan-NON_RAISER-RAISED-F","0","1","1","0.9823577614495","","1"
"jarastan-NON_RAISER","jarastan-NON_RAISER-RAISED-B","0","","","0.0176422385504995","","1"
"jarastan-NON_RAISER","jarastan-NON_RAISER-UNRAISED-F","0","1","1","0.9823577614495","",""
"jarastan-NON_RAISER","jarastan-NON_RAISER-UNRAISED-B","5","","","0.0176422385504995","",""
"jasaret-NON_RAISER","jasaret-NON_RAISER-RAISED-F","0","1","","0.00651094427782523","","1"
"jasaret-NON_RAISER","jasaret-NON_RAISER-RAISED-B","0","","1","0.993489055722175","","1"
"jasaret-NON_RAISER","jasaret-NON_RAISER-UNRAISED-F","178","","","0.00651094427782523","",""
"jasaret-NON_RAISER","jasaret-NON_RAISER-UNRAISED-B","1","1","1","0.993489055722175","",""
"jasaret-RAISER","jasaret-RAISER-RAISED-F","64","1","","0.00651094427782523","","1"
"jasaret-RAISER","jasaret-RAISER-RAISED-B","0","","1","0.993489055722175","","1"
"jasaret-RAISER","jasaret-RAISER-UNRAISED-F","0","","","0.00651094427782523","1",""
"jasaret-RAISER","jasaret-RAISER-UNRAISED-B","0","1","1","0.993489055722175","1",""
"jasaretlen-NON_RAISER","jasaretlen-NON_RAISER-RAISED-F","0","","","0.129295582117117","","1"
"jasaretlen-NON_RAISER","jasaretlen-NON_RAISER-RAISED-B","0","1","1","0.870704417882883","","1"
"jasaretlen-NON_RAISER","jasaretlen-NON_RAISER-UNRAISED-F","2","","","0.129295582117117","",""
"jasaretlen-NON_RAISER","jasaretlen-NON_RAISER-UNRAISED-B","0","1","1","0.870704417882883","",""
"jasaretlen-RAISER","jasaretlen-RAISER-RAISED-F","1","","","0.129295582117117","","1"
"jasaretlen-RAISER","jasaretlen-RAISER-RAISED-B","0","1","1","0.870704417882883","","1"
"jasaretlen-RAISER","jasaretlen-RAISER-UNRAISED-F","0","","","0.129295582117117","1",""
"jasaretlen-RAISER","jasaretlen-RAISER-UNRAISED-B","0","1","1","0.870704417882883","1",""
"jasaretsiz-NON_RAISER","jasaretsiz-NON_RAISER-RAISED-F","0","1","","0.0427946474365784","","1"
"jasaretsiz-NON_RAISER","jasaretsiz-NON_RAISER-RAISED-B","0","","1","0.957205352563422","","1"
"jasaretsiz-NON_RAISER","jasaretsiz-NON_RAISER-UNRAISED-F","3","","","0.0427946474365784","",""
"jasaretsiz-NON_RAISER","jasaretsiz-NON_RAISER-UNRAISED-B","0","1","1","0.957205352563422","",""
"jasus-NON_RAISER","jasus-NON_RAISER-RAISED-F","0","1","1","0.997931904305787","","1"
"jasus-NON_RAISER","jasus-NON_RAISER-RAISED-B","0","","","0.00206809569421251","","1"
"jasus-NON_RAISER","jasus-NON_RAISER-UNRAISED-F","0","1","1","0.997931904305787","",""
"jasus-NON_RAISER","jasus-NON_RAISER-UNRAISED-B","97","","","0.00206809569421251","",""
"jawab-NON_RAISER","jawab-NON_RAISER-RAISED-F","0","1","1","0.999511560393446","","1"
"jawab-NON_RAISER","jawab-NON_RAISER-RAISED-B","0","","","0.00048843960655387","","1"
"jawab-NON_RAISER","jawab-NON_RAISER-UNRAISED-F","0","1","1","0.999511560393446","",""
"jawab-NON_RAISER","jawab-NON_RAISER-UNRAISED-B","122","","","0.00048843960655387","",""
"jawab-NON_RAISER","jawab-NON_RAISER-RAISED-F","0","1","1","0.999511560393446","","1"
"jawab-NON_RAISER","jawab-NON_RAISER-RAISED-B","0","","","0.00048843960655387","","1"
"jawab-NON_RAISER","jawab-NON_RAISER-UNRAISED-F","0","1","1","0.999511560393446","",""
"jawab-NON_RAISER","jawab-NON_RAISER-UNRAISED-B","219","","","0.00048843960655387","",""
"jawahir-NON_RAISER","jawahir-NON_RAISER-RAISED-F","0","1","1","0.978278936126062","","1"
"jawahir-NON_RAISER","jawahir-NON_RAISER-RAISED-B","0","","","0.0217210638739382","","1"
"jawahir-NON_RAISER","jawahir-NON_RAISER-UNRAISED-F","0","1","1","0.978278936126062","",""
"jawahir-NON_RAISER","jawahir-NON_RAISER-UNRAISED-B","1","","","0.0217210638739382","",""
"jawap-NON_RAISER","jawap-NON_RAISER-RAISED-F","0","1","1","0.999199159938553","","1"
"jawap-NON_RAISER","jawap-NON_RAISER-RAISED-B","0","","","0.000800840061447095","","1"
"jawap-NON_RAISER","jawap-NON_RAISER-UNRAISED-F","0","1","1","0.999199159938553","",""
"jawap-NON_RAISER","jawap-NON_RAISER-UNRAISED-B","116","","","0.000800840061447095","",""
"jawur-NON_RAISER","jawur-NON_RAISER-RAISED-F","0","1","1","0.9837025395419","","1"
