"Input","Output","Frequency","VAgreeSurface","VAgreeUnderlying","HarmonicUniformity","*Unraised","ID"
"gumanlan-NON_RAISER","gumanlan-NON_RAISER-UNRAISED-F","0","1","1","0.990986624351926","",""
"gumanlan-NON_RAISER","gumanlan-NON_RAISER-UNRAISED-B","20","","","0.00901337564807358","",""
"gumanlan-RAISER","gumanlan-RAISER-RAISED-F","0","1","1","0.990986624351926","","1"
"gumanlan-RAISER","gumanlan-RAISER-RAISED-B","28","","","0.00901337564807358","","1"
"gumanlan-RAISER","gumanlan-RAISER-UNRAISED-F","0","1","1","0.990986624351926","1",""
"gumanlan-RAISER","gumanlan-RAISER-UNRAISED-B","0","","","0.00901337564807358","1",""
"gumanxor-NON_RAISER","gumanxor-NON_RAISER-RAISED-F","0","1","1","0.967634529112972","","1"
"gumanxor-NON_RAISER","gumanxor-NON_RAISER-RAISED-B","0","","","0.0323654708870279","","1"
"gumanxor-NON_RAISER","gumanxor-NON_RAISER-UNRAISED-F","1","1","1","0.967634529112972","",""
"gumanxor-NON_RAISER","gumanxor-NON_RAISER-UNRAISED-B","0","","","0.0323654708870279","",""
"gumpa-RAISER","gumpa-RAISER-RAISED-F","0","1","1","0.983164681129408","","1"
"gumpa-RAISER","gumpa-RAISER-RAISED-B","2","","","0.0168353188705916","","1"
"gumpa-RAISER","gumpa-RAISER-UNRAISED-F","0","1","1","0.983164681129408","1",""
"gumpa-RAISER","gumpa-RAISER-UNRAISED-B","0","","","0.0168353188705916","1",""
"gumrah-NON_RAISER","gumrah-NON_RAISER-RAISED-F","0","1","1","0.989268889805005","","1"
"gumrah-NON_RAISER","gumrah-NON_RAISER-RAISED-B","0","","","0.0107311101949953","","1"
"gumrah-NON_RAISER","gumrah-NON_RAISER-UNRAISED-F","0","1","1","0.989268889805005","",""
"gumrah-NON_RAISER","gumrah-NON_RAISER-UNRAISED-B","11","","","0.0107311101949953","",""
"gumran-NON_RAISER","gumran-NON_RAISER-RAISED-F","0","1","1","0.996819804118562","","1"
"gumran-NON_RAISER","gumran-NON_RAISER-RAISED-B","0","","","0.00318019588143792","","1"
"gumran-NON_RAISER","gumran-NON_RAISER-UNRAISED-F","0","1","1","0.996819804118562","",""
"gumran-NON_RAISER","gumran-NON_RAISER-UNRAISED-B","1","","","0.00318019588143792","",""
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-F","0","1","1","0.998352428857709","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-B","0","","","0.00164757114229119","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-F","0","1","1","0.998352428857709","",""
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-B","78","","","0.00164757114229119","",""
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-F","0","1","1","0.998352428857709","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-RAISED-B","0","","","0.00164757114229119","","1"
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-F","0","1","1","0.998352428857709","",""
"gunah-NON_RAISER","gunah-NON_RAISER-UNRAISED-B","8","","","0.00164757114229119","",""
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-RAISED-F","0","1","1","0.967634529112972","","1"
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-RAISED-B","0","","","0.0323654708870279","","1"
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-UNRAISED-F","0","1","1","0.967634529112972","",""
"gunahsiz-NON_RAISER","gunahsiz-NON_RAISER-UNRAISED-B","1","","","0.0323654708870279","",""
"gundipay-NON_RAISER","gundipay-NON_RAISER-RAISED-F","0","1","1","0.99651331091716","","1"
"gundipay-NON_RAISER","gundipay-NON_RAISER-RAISED-B","0","","","0.00348668908283989","","1"
"gundipay-NON_RAISER","gundipay-NON_RAISER-UNRAISED-F","0","1","1","0.99651331091716","",""
"gundipay-NON_RAISER","gundipay-NON_RAISER-UNRAISED-B","59","","","0.00348668908283989","",""
"gundixana-RAISER","gundixana-RAISER-RAISED-F","0","1","1","0.975005508170428","","1"
"gundixana-RAISER","gundixana-RAISER-RAISED-B","1","","","0.0249944918295721","","1"
"gundixana-RAISER","gundixana-RAISER-UNRAISED-F","0","1","1","0.975005508170428","1",""
"gundixana-RAISER","gundixana-RAISER-UNRAISED-B","0","","","0.0249944918295721","1",""
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-RAISED-F","0","1","1","0.985067579603231","","1"
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-RAISED-B","0","","","0.0149324203967691","","1"
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-UNRAISED-F","0","1","1","0.985067579603231","",""
"guppangchi-NON_RAISER","guppangchi-NON_RAISER-UNRAISED-B","7","","","0.0149324203967691","",""
"guruh-NON_RAISER","guruh-NON_RAISER-RAISED-F","0","1","1","0.99910741916436","","1"
"guruh-NON_RAISER","guruh-NON_RAISER-RAISED-B","0","","","0.000892580835639589","","1"
"guruh-NON_RAISER","guruh-NON_RAISER-UNRAISED-F","0","1","1","0.99910741916436","",""
"guruh-NON_RAISER","guruh-NON_RAISER-UNRAISED-B","613","","","0.000892580835639589","",""
"guruppa-RAISER","guruppa-RAISER-RAISED-F","0","1","1","0.998088333739213","","1"
"guruppa-RAISER","guruppa-RAISER-RAISED-B","840","","","0.0019116662607872","","1"
"guruppa-RAISER","guruppa-RAISER-UNRAISED-F","0","1","1","0.998088333739213","1",""
"guruppa-RAISER","guruppa-RAISER-UNRAISED-B","0","","","0.0019116662607872","1",""
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-RAISED-F","0","1","1","0.961908859203355","","1"
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-RAISED-B","0","","","0.0380911407966447","","1"
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-UNRAISED-F","0","1","1","0.961908859203355","",""
"guruppilash-NON_RAISER","guruppilash-NON_RAISER-UNRAISED-B","1","","","0.0380911407966447","",""
"guwah-NON_RAISER","guwah-NON_RAISER-RAISED-F","0","1","1","0.998822428001025","","1"
"guwah-NON_RAISER","guwah-NON_RAISER-RAISED-B","0","","","0.00117757199897528","","1"
"guwah-NON_RAISER","guwah-NON_RAISER-UNRAISED-F","0","1","1","0.998822428001025","",""
"guwah-NON_RAISER","guwah-NON_RAISER-UNRAISED-B","992","","","0.00117757199897528","",""
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-RAISED-F","0","1","1","0.997828546368353","","1"
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-RAISED-B","0","","","0.00217145363164684","","1"
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-UNRAISED-F","0","1","1","0.997828546368353","",""
"guwahchi-NON_RAISER","guwahchi-NON_RAISER-UNRAISED-B","195","","","0.00217145363164684","",""
"guwahname-RAISER","guwahname-RAISER-RAISED-F","26","1","","0.128910503070489","","1"
"guwahname-RAISER","guwahname-RAISER-RAISED-B","1","","1","0.871089496929511","","1"
"guwahname-RAISER","guwahname-RAISER-UNRAISED-F","0","","","0.128910503070489","1",""
"guwahname-RAISER","guwahname-RAISER-UNRAISED-B","0","1","1","0.871089496929511","1",""
"gwadar-NON_RAISER","gwadar-NON_RAISER-RAISED-F","0","1","1","0.994672418442508","","1"
"gwadar-NON_RAISER","gwadar-NON_RAISER-RAISED-B","0","","","0.0053275815574918","","1"
"gwadar-NON_RAISER","gwadar-NON_RAISER-UNRAISED-F","0","1","1","0.994672418442508","",""
"gwadar-NON_RAISER","gwadar-NON_RAISER-UNRAISED-B","1","","","0.0053275815574918","",""
"gé'ométiriye-RAISER","gé'ométiriye-RAISER-RAISED-F","2","1","","0.0358456903029004","","1"
"gé'ométiriye-RAISER","gé'ométiriye-RAISER-RAISED-B","0","","1","0.9641543096971","","1"
"gé'ométiriye-RAISER","gé'ométiriye-RAISER-UNRAISED-F","0","","","0.0358456903029004","1",""
"gé'ométiriye-RAISER","gé'ométiriye-RAISER-UNRAISED-B","0","1","1","0.9641543096971","1",""
"générator-NON_RAISER","générator-NON_RAISER-RAISED-F","0","1","1","0.988924908058224","","1"
"générator-NON_RAISER","générator-NON_RAISER-RAISED-B","0","","","0.0110750919417758","","1"
"générator-NON_RAISER","générator-NON_RAISER-UNRAISED-F","0","1","1","0.988924908058224","",""
"générator-NON_RAISER","générator-NON_RAISER-UNRAISED-B","3","","","0.0110750919417758","",""
"gérmaniye-NON_RAISER","gérmaniye-NON_RAISER-RAISED-F","0","1","","0.000805151619454928","","1"
"gérmaniye-NON_RAISER","gérmaniye-NON_RAISER-RAISED-B","0","","1","0.999194848380545","","1"
"gérmaniye-NON_RAISER","gérmaniye-NON_RAISER-UNRAISED-F","620","","","0.000805151619454928","",""
"gérmaniye-NON_RAISER","gérmaniye-NON_RAISER-UNRAISED-B","0","1","1","0.999194848380545","",""
"géstapochi-NON_RAISER","géstapochi-NON_RAISER-RAISED-F","0","1","1","0.967634529112972","","1"
"géstapochi-NON_RAISER","géstapochi-NON_RAISER-RAISED-B","0","","","0.0323654708870279","","1"
"géstapochi-NON_RAISER","géstapochi-NON_RAISER-UNRAISED-F","0","1","1","0.967634529112972","",""
"géstapochi-NON_RAISER","géstapochi-NON_RAISER-UNRAISED-B","2","","","0.0323654708870279","",""
"gézende-RAISER","gézende-RAISER-RAISED-F","3","","","0.0638380008663087","","1"
"gézende-RAISER","gézende-RAISER-RAISED-B","0","1","1","0.936161999133691","","1"
"gézende-RAISER","gézende-RAISER-UNRAISED-F","0","","","0.0638380008663087","1",""
"gézende-RAISER","gézende-RAISER-UNRAISED-B","0","1","1","0.936161999133691","1",""
"gézitxana-RAISER","gézitxana-RAISER-RAISED-F","0","1","1","0.991026156430752","","1"
"gézitxana-RAISER","gézitxana-RAISER-RAISED-B","29","","","0.00897384356924757","","1"
"gézitxana-RAISER","gézitxana-RAISER-UNRAISED-F","0","1","1","0.991026156430752","1",""
"gézitxana-RAISER","gézitxana-RAISER-UNRAISED-B","14","","","0.00897384356924757","1",""
"görü-NON_RAISER","görü-NON_RAISER-RAISED-F","0","","","0.00333974909033819","","1"
"görü-NON_RAISER","görü-NON_RAISER-RAISED-B","0","1","1","0.996660250909662","","1"
"görü-NON_RAISER","görü-NON_RAISER-UNRAISED-F","255","","","0.00333974909033819","",""
"görü-NON_RAISER","görü-NON_RAISER-UNRAISED-B","0","1","1","0.996660250909662","",""
"gülchimen-NON_RAISER","gülchimen-NON_RAISER-RAISED-F","0","","","0.0193325705011602","","1"
"gülchimen-NON_RAISER","gülchimen-NON_RAISER-RAISED-B","0","1","1","0.98066742949884","","1"
"gülchimen-NON_RAISER","gülchimen-NON_RAISER-UNRAISED-F","1","","","0.0193325705011602","",""
"gülchimen-NON_RAISER","gülchimen-NON_RAISER-UNRAISED-B","0","1","1","0.98066742949884","",""
"güldan-NON_RAISER","güldan-NON_RAISER-RAISED-F","0","","1","0.967634529112972","","1"
"güldan-NON_RAISER","güldan-NON_RAISER-RAISED-B","0","1","","0.0323654708870279","","1"
"güldan-NON_RAISER","güldan-NON_RAISER-UNRAISED-F","1","1","1","0.967634529112972","",""
"güldan-NON_RAISER","güldan-NON_RAISER-UNRAISED-B","0","","","0.0323654708870279","",""
"güldürle-RAISER","güldürle-RAISER-RAISED-F","3","","","0.178807219532227","","1"
"güldürle-RAISER","güldürle-RAISER-RAISED-B","0","1","1","0.821192780467773","","1"
"güldürle-RAISER","güldürle-RAISER-UNRAISED-F","0","","","0.178807219532227","1",""
"güldürle-RAISER","güldürle-RAISER-UNRAISED-B","0","1","1","0.821192780467773","1",""
"güldürmama-RAISER","güldürmama-RAISER-RAISED-F","0","1","1","0.981567327299013","","1"
"güldürmama-RAISER","güldürmama-RAISER-RAISED-B","2","","","0.0184326727009869","","1"
"güldürmama-RAISER","güldürmama-RAISER-UNRAISED-F","0","1","1","0.981567327299013","1",""
"güldürmama-RAISER","güldürmama-RAISER-UNRAISED-B","0","","","0.0184326727009869","1",""
"gülen-NON_RAISER","gülen-NON_RAISER-RAISED-F","0","","","0.00820696042748393","","1"
"gülen-NON_RAISER","gülen-NON_RAISER-RAISED-B","0","1","1","0.991793039572516","","1"
"gülen-NON_RAISER","gülen-NON_RAISER-UNRAISED-F","4","","","0.00820696042748393","",""
"gülen-NON_RAISER","gülen-NON_RAISER-UNRAISED-B","0","1","1","0.991793039572516","",""
"gülistan-NON_RAISER","gülistan-NON_RAISER-RAISED-F","0","","1","0.996911665815253","","1"
"gülistan-NON_RAISER","gülistan-NON_RAISER-RAISED-B","0","1","","0.00308833418474719","","1"
"gülistan-NON_RAISER","gülistan-NON_RAISER-UNRAISED-F","0","1","1","0.996911665815253","",""
"gülistan-NON_RAISER","gülistan-NON_RAISER-UNRAISED-B","10","","","0.00308833418474719","",""
"gülistan-NON_RAISER","gülistan-NON_RAISER-RAISED-F","0","","1","0.996911665815253","","1"
"gülistan-NON_RAISER","gülistan-NON_RAISER-RAISED-B","0","1","","0.00308833418474719","","1"
"gülistan-NON_RAISER","gülistan-NON_RAISER-UNRAISED-F","0","1","1","0.996911665815253","",""
"gülistan-NON_RAISER","gülistan-NON_RAISER-UNRAISED-B","5","","","0.00308833418474719","",""
"gülle-NON_RAISER","gülle-NON_RAISER-RAISED-F","0","","","0.0127430970390268","","1"
"gülle-NON_RAISER","gülle-NON_RAISER-RAISED-B","0","1","1","0.987256902960973","","1"
"gülle-NON_RAISER","gülle-NON_RAISER-UNRAISED-F","1","","","0.0127430970390268","",""
"gülle-NON_RAISER","gülle-NON_RAISER-UNRAISED-B","0","1","1","0.987256902960973","",""
"gülle-RAISER","gülle-RAISER-RAISED-F","1","","","0.0127430970390268","","1"
"gülle-RAISER","gülle-RAISER-RAISED-B","0","1","1","0.987256902960973","","1"
"gülle-RAISER","gülle-RAISER-UNRAISED-F","1","","","0.0127430970390268","1",""
"gülle-RAISER","gülle-RAISER-UNRAISED-B","0","1","1","0.987256902960973","1",""
"güllendür-NON_RAISER","güllendür-NON_RAISER-RAISED-F","0","","","0.0131269411283969","","1"
"güllendür-NON_RAISER","güllendür-NON_RAISER-RAISED-B","0","1","1","0.986873058871603","","1"
"güllendür-NON_RAISER","güllendür-NON_RAISER-UNRAISED-F","14","","","0.0131269411283969","",""
"güllendür-NON_RAISER","güllendür-NON_RAISER-UNRAISED-B","0","1","1","0.986873058871603","",""
"gülxan-NON_RAISER","gülxan-NON_RAISER-RAISED-F","0","","1","0.996574334661934","","1"
"gülxan-NON_RAISER","gülxan-NON_RAISER-RAISED-B","0","1","","0.00342566533806588","","1"
"gülxan-NON_RAISER","gülxan-NON_RAISER-UNRAISED-F","0","1","1","0.996574334661934","",""
"gülxan-NON_RAISER","gülxan-NON_RAISER-UNRAISED-B","28","","","0.00342566533806588","",""
"gülxana-RAISER","gülxana-RAISER-RAISED-F","0","1","1","0.981811195530655","","1"
"gülxana-RAISER","gülxana-RAISER-RAISED-B","1","","","0.0181888044693455","","1"
"gülxana-RAISER","gülxana-RAISER-UNRAISED-F","0","1","1","0.981811195530655","1",""
"gülxana-RAISER","gülxana-RAISER-UNRAISED-B","4","","","0.0181888044693455","1",""
"gülzar-NON_RAISER","gülzar-NON_RAISER-RAISED-F","0","","1","0.996422322477391","","1"
"gülzar-NON_RAISER","gülzar-NON_RAISER-RAISED-B","0","1","","0.00357767752260885","","1"
"gülzar-NON_RAISER","gülzar-NON_RAISER-UNRAISED-F","0","1","1","0.996422322477391","",""
"gülzar-NON_RAISER","gülzar-NON_RAISER-UNRAISED-B","31","","","0.00357767752260885","",""
"gülzar-NON_RAISER","gülzar-NON_RAISER-RAISED-F","0","","1","0.996422322477391","","1"
"gülzar-NON_RAISER","gülzar-NON_RAISER-RAISED-B","0","1","","0.00357767752260885","","1"
"gülzar-NON_RAISER","gülzar-NON_RAISER-UNRAISED-F","0","1","1","0.996422322477391","",""
"gülzar-NON_RAISER","gülzar-NON_RAISER-UNRAISED-B","16","","","0.00357767752260885","",""
"gümbez-NON_RAISER","gümbez-NON_RAISER-RAISED-F","0","","","0.0086175251605942","","1"
"gümbez-NON_RAISER","gümbez-NON_RAISER-RAISED-B","0","1","1","0.991382474839406","","1"
"gümbez-NON_RAISER","gümbez-NON_RAISER-UNRAISED-F","28","","","0.0086175251605942","",""
"gümbez-NON_RAISER","gümbez-NON_RAISER-UNRAISED-B","0","1","1","0.991382474839406","",""
"gümbez-RAISER","gümbez-RAISER-RAISED-F","3","","","0.0086175251605942","","1"
"gümbez-RAISER","gümbez-RAISER-RAISED-B","0","1","1","0.991382474839406","","1"
"gümbez-RAISER","gümbez-RAISER-UNRAISED-F","0","","","0.0086175251605942","1",""
"gümbez-RAISER","gümbez-RAISER-UNRAISED-B","0","1","1","0.991382474839406","1",""
"gümürül-NON_RAISER","gümürül-NON_RAISER-RAISED-F","0","","","0.0131269411283969","","1"
"gümürül-NON_RAISER","gümürül-NON_RAISER-RAISED-B","0","1","1","0.986873058871603","","1"
"gümürül-NON_RAISER","gümürül-NON_RAISER-UNRAISED-F","23","","","0.0131269411283969","",""
"gümürül-NON_RAISER","gümürül-NON_RAISER-UNRAISED-B","0","1","1","0.986873058871603","",""
"gürüch-NON_RAISER","gürüch-NON_RAISER-RAISED-F","0","","","0.00414895308242158","","1"
"gürüch-NON_RAISER","gürüch-NON_RAISER-RAISED-B","0","1","1","0.995851046917578","","1"
"gürüch-NON_RAISER","gürüch-NON_RAISER-UNRAISED-F","8","","","0.00414895308242158","",""
"gürüch-NON_RAISER","gürüch-NON_RAISER-UNRAISED-B","0","1","1","0.995851046917578","",""
"güzel-NON_RAISER","güzel-NON_RAISER-RAISED-F","0","","","0.0539620782434032","","1"
"güzel-NON_RAISER","güzel-NON_RAISER-RAISED-B","0","1","1","0.946037921756597","","1"
"güzel-NON_RAISER","güzel-NON_RAISER-UNRAISED-F","2","","","0.0539620782434032","",""
"güzel-NON_RAISER","güzel-NON_RAISER-UNRAISED-B","0","1","1","0.946037921756597","",""
"güzer-NON_RAISER","güzer-NON_RAISER-RAISED-F","0","","","0.0272500036325017","","1"
"güzer-NON_RAISER","güzer-NON_RAISER-RAISED-B","0","1","1","0.972749996367498","","1"
"güzer-NON_RAISER","güzer-NON_RAISER-UNRAISED-F","3","","","0.0272500036325017","",""
"güzer-NON_RAISER","güzer-NON_RAISER-UNRAISED-B","0","1","1","0.972749996367498","",""
"hadise-RAISER","hadise-RAISER-RAISED-F","885","1","","0.00703839920571563","","1"
"hadise-RAISER","hadise-RAISER-RAISED-B","2","","1","0.992961600794284","","1"
"hadise-RAISER","hadise-RAISER-UNRAISED-F","14","","","0.00703839920571563","1",""
"hadise-RAISER","hadise-RAISER-UNRAISED-B","0","1","1","0.992961600794284","1",""
"hajet-NON_RAISER","hajet-NON_RAISER-RAISED-F","0","1","","0.00363301301550238","","1"
"hajet-NON_RAISER","hajet-NON_RAISER-RAISED-B","0","","1","0.996366986984498","","1"
"hajet-NON_RAISER","hajet-NON_RAISER-UNRAISED-F","204","","","0.00363301301550238","",""
"hajet-NON_RAISER","hajet-NON_RAISER-UNRAISED-B","1","1","1","0.996366986984498","",""
"hajet-RAISER","hajet-RAISER-RAISED-F","16","1","","0.00363301301550238","","1"
"hajet-RAISER","hajet-RAISER-RAISED-B","0","","1","0.996366986984498","","1"
"hajet-RAISER","hajet-RAISER-UNRAISED-F","0","","","0.00363301301550238","1",""
"hajet-RAISER","hajet-RAISER-UNRAISED-B","0","1","1","0.996366986984498","1",""
"hajetmen-NON_RAISER","hajetmen-NON_RAISER-RAISED-F","0","","","0.00758580992711811","","1"
"hajetmen-NON_RAISER","hajetmen-NON_RAISER-RAISED-B","0","1","1","0.992414190072882","","1"
"hajetmen-NON_RAISER","hajetmen-NON_RAISER-UNRAISED-F","29","","","0.00758580992711811","",""
"hajetmen-NON_RAISER","hajetmen-NON_RAISER-UNRAISED-B","0","1","1","0.992414190072882","",""
"hajetxana-RAISER","hajetxana-RAISER-RAISED-F","0","1","1","0.99417231967883","","1"
"hajetxana-RAISER","hajetxana-RAISER-RAISED-B","39","","","0.00582768032116976","","1"
"hajetxana-RAISER","hajetxana-RAISER-UNRAISED-F","0","1","1","0.99417231967883","1",""
"hajetxana-RAISER","hajetxana-RAISER-UNRAISED-B","21","","","0.00582768032116976","1",""
"hakawur-NON_RAISER","hakawur-NON_RAISER-RAISED-F","0","1","1","0.977301169843566","","1"
"hakawur-NON_RAISER","hakawur-NON_RAISER-RAISED-B","0","","","0.0226988301564345","","1"
"hakawur-NON_RAISER","hakawur-NON_RAISER-UNRAISED-F","0","1","1","0.977301169843566","",""
"hakawur-NON_RAISER","hakawur-NON_RAISER-UNRAISED-B","3","","","0.0226988301564345","",""
"halawet-NON_RAISER","halawet-NON_RAISER-RAISED-F","0","1","","0.0228046176821615","","1"
"halawet-NON_RAISER","halawet-NON_RAISER-RAISED-B","0","","1","0.977195382317839","","1"
"halawet-NON_RAISER","halawet-NON_RAISER-UNRAISED-F","9","","","0.0228046176821615","",""
"halawet-NON_RAISER","halawet-NON_RAISER-UNRAISED-B","0","1","1","0.977195382317839","",""
"halawet-RAISER","halawet-RAISER-RAISED-F","1","1","","0.0228046176821615","","1"
"halawet-RAISER","halawet-RAISER-RAISED-B","0","","1","0.977195382317839","","1"
"halawet-RAISER","halawet-RAISER-UNRAISED-F","0","","","0.0228046176821615","1",""
"halawet-RAISER","halawet-RAISER-UNRAISED-B","0","1","1","0.977195382317839","1",""
"halet-NON_RAISER","halet-NON_RAISER-RAISED-F","2","1","","0.00215372912874616","","1"
"halet-NON_RAISER","halet-NON_RAISER-RAISED-B","0","","1","0.997846270871254","","1"
"halet-NON_RAISER","halet-NON_RAISER-UNRAISED-F","1790","","","0.00215372912874616","",""
"halet-NON_RAISER","halet-NON_RAISER-UNRAISED-B","0","1","1","0.997846270871254","",""
"halet-RAISER","halet-RAISER-RAISED-F","626","1","","0.00215372912874616","","1"
"halet-RAISER","halet-RAISER-RAISED-B","4","","1","0.997846270871254","","1"
"halet-RAISER","halet-RAISER-UNRAISED-F","4","","","0.00215372912874616","1",""
"halet-RAISER","halet-RAISER-UNRAISED-B","0","1","1","0.997846270871254","1",""
"halsizlan-NON_RAISER","halsizlan-NON_RAISER-RAISED-F","0","1","1","0.969949352674798","","1"
"halsizlan-NON_RAISER","halsizlan-NON_RAISER-RAISED-B","0","","","0.0300506473252018","","1"
"halsizlan-NON_RAISER","halsizlan-NON_RAISER-UNRAISED-F","0","1","1","0.969949352674798","",""
"halsizlan-NON_RAISER","halsizlan-NON_RAISER-UNRAISED-B","1","","","0.0300506473252018","",""
"halsizlan-RAISER","halsizlan-RAISER-RAISED-F","0","1","1","0.969949352674798","","1"
"halsizlan-RAISER","halsizlan-RAISER-RAISED-B","3","","","0.0300506473252018","","1"
"halsizlan-RAISER","halsizlan-RAISER-UNRAISED-F","0","1","1","0.969949352674798","1",""
"halsizlan-RAISER","halsizlan-RAISER-UNRAISED-B","0","","","0.0300506473252018","1",""
"hamildar-NON_RAISER","hamildar-NON_RAISER-RAISED-F","0","1","1","0.996574334661934","","1"
"hamildar-NON_RAISER","hamildar-NON_RAISER-RAISED-B","0","","","0.00342566533806588","","1"
"hamildar-NON_RAISER","hamildar-NON_RAISER-UNRAISED-F","0","1","1","0.996574334661934","",""
"hamildar-NON_RAISER","hamildar-NON_RAISER-UNRAISED-B","24","","","0.00342566533806588","",""
"hamile-RAISER","hamile-RAISER-RAISED-F","12","1","","0.0187438415805945","","1"
"hamile-RAISER","hamile-RAISER-RAISED-B","0","","1","0.981256158419405","","1"
"hamile-RAISER","hamile-RAISER-UNRAISED-F","0","","","0.0187438415805945","1",""
"hamile-RAISER","hamile-RAISER-UNRAISED-B","0","1","1","0.981256158419405","1",""
"hammal-NON_RAISER","hammal-NON_RAISER-RAISED-F","0","1","1","0.988546734125536","","1"
"hammal-NON_RAISER","hammal-NON_RAISER-RAISED-B","0","","","0.011453265874464","","1"
"hammal-NON_RAISER","hammal-NON_RAISER-UNRAISED-F","0","1","1","0.988546734125536","",""
"hammal-NON_RAISER","hammal-NON_RAISER-UNRAISED-B","8","","","0.011453265874464","",""
"hamut-NON_RAISER","hamut-NON_RAISER-RAISED-F","0","1","1","0.997512971397375","","1"
"hamut-NON_RAISER","hamut-NON_RAISER-RAISED-B","0","","","0.0024870286026254","","1"
"hamut-NON_RAISER","hamut-NON_RAISER-UNRAISED-F","0","1","1","0.997512971397375","",""
"hamut-NON_RAISER","hamut-NON_RAISER-UNRAISED-B","5","","","0.0024870286026254","",""
"hangra-RAISER","hangra-RAISER-RAISED-F","0","1","1","0.947065057411391","","1"
"hangra-RAISER","hangra-RAISER-RAISED-B","2","","","0.0529349425886092","","1"
"hangra-RAISER","hangra-RAISER-UNRAISED-F","0","1","1","0.947065057411391","1",""
"hangra-RAISER","hangra-RAISER-UNRAISED-B","0","","","0.0529349425886092","1",""
"haqaret-NON_RAISER","haqaret-NON_RAISER-RAISED-F","0","1","","0.00267917047647404","","1"
"haqaret-NON_RAISER","haqaret-NON_RAISER-RAISED-B","0","","1","0.997320829523526","","1"
"haqaret-NON_RAISER","haqaret-NON_RAISER-UNRAISED-F","102","","","0.00267917047647404","",""
"haqaret-NON_RAISER","haqaret-NON_RAISER-UNRAISED-B","0","1","1","0.997320829523526","",""
"haqaret-RAISER","haqaret-RAISER-RAISED-F","8","1","","0.00267917047647404","","1"
"haqaret-RAISER","haqaret-RAISER-RAISED-B","0","","1","0.997320829523526","","1"
"haqaret-RAISER","haqaret-RAISER-UNRAISED-F","0","","","0.00267917047647404","1",""
"haqaret-RAISER","haqaret-RAISER-UNRAISED-B","0","1","1","0.997320829523526","1",""
"haqaretle-RAISER","haqaretle-RAISER-RAISED-F","17","","","0.116947205575728","","1"
"haqaretle-RAISER","haqaretle-RAISER-RAISED-B","0","1","1","0.883052794424272","","1"
"haqaretle-RAISER","haqaretle-RAISER-UNRAISED-F","0","","","0.116947205575728","1",""
"haqaretle-RAISER","haqaretle-RAISER-UNRAISED-B","0","1","1","0.883052794424272","1",""
"haramzade-RAISER","haramzade-RAISER-RAISED-F","2","1","","0.0358456903029004","","1"
"haramzade-RAISER","haramzade-RAISER-RAISED-B","0","","1","0.9641543096971","","1"
"haramzade-RAISER","haramzade-RAISER-UNRAISED-F","0","","","0.0358456903029004","1",""
"haramzade-RAISER","haramzade-RAISER-UNRAISED-B","0","1","1","0.9641543096971","1",""
"hararet-NON_RAISER","hararet-NON_RAISER-RAISED-F","0","1","","0.0294819637019021","","1"
"hararet-NON_RAISER","hararet-NON_RAISER-RAISED-B","0","","1","0.970518036298098","","1"
"hararet-NON_RAISER","hararet-NON_RAISER-UNRAISED-F","14","","","0.0294819637019021","",""
"hararet-NON_RAISER","hararet-NON_RAISER-UNRAISED-B","0","1","1","0.970518036298098","",""
"hararet-RAISER","hararet-RAISER-RAISED-F","3","1","","0.0294819637019021","","1"
"hararet-RAISER","hararet-RAISER-RAISED-B","0","","1","0.970518036298098","","1"
"hararet-RAISER","hararet-RAISER-UNRAISED-F","0","","","0.0294819637019021","1",""
"hararet-RAISER","hararet-RAISER-UNRAISED-B","0","1","1","0.970518036298098","1",""
"harpa-RAISER","harpa-RAISER-RAISED-F","0","1","1","0.996072334541928","","1"
"harpa-RAISER","harpa-RAISER-RAISED-B","1391","","","0.00392766545807244","","1"
"harpa-RAISER","harpa-RAISER-UNRAISED-F","0","1","1","0.996072334541928","1",""
"harpa-RAISER","harpa-RAISER-UNRAISED-B","0","","","0.00392766545807244","1",""
"harun-NON_RAISER","harun-NON_RAISER-RAISED-F","0","1","1","0.993542452457813","","1"
"harun-NON_RAISER","harun-NON_RAISER-RAISED-B","0","","","0.00645754754218741","","1"
"harun-NON_RAISER","harun-NON_RAISER-UNRAISED-F","0","1","1","0.993542452457813","",""
