"Input","Output","Frequency","VAgreeSurface","VAgreeUnderlying","HarmonicUniformity","*Unraised","ID"
"depter-RAISER","depter-RAISER-RAISED-F","51","","","0.0117591729525934","","1"
"depter-RAISER","depter-RAISER-RAISED-B","0","1","1","0.988240827047407","","1"
"depter-RAISER","depter-RAISER-UNRAISED-F","0","","","0.0117591729525934","1",""
"depter-RAISER","depter-RAISER-UNRAISED-B","0","1","1","0.988240827047407","1",""
"depterdar-NON_RAISER","depterdar-NON_RAISER-RAISED-F","0","","1","0.972570053227443","","1"
"depterdar-NON_RAISER","depterdar-NON_RAISER-RAISED-B","0","1","","0.0274299467725566","","1"
"depterdar-NON_RAISER","depterdar-NON_RAISER-UNRAISED-F","0","1","1","0.972570053227443","",""
"depterdar-NON_RAISER","depterdar-NON_RAISER-UNRAISED-B","2","","","0.0274299467725566","",""
"derex-NON_RAISER","derex-NON_RAISER-RAISED-F","0","","","0.00442479704467582","","1"
"derex-NON_RAISER","derex-NON_RAISER-RAISED-B","0","1","1","0.995575202955324","","1"
"derex-NON_RAISER","derex-NON_RAISER-UNRAISED-F","155","","","0.00442479704467582","",""
"derex-NON_RAISER","derex-NON_RAISER-UNRAISED-B","0","1","1","0.995575202955324","",""
"derex-RAISER","derex-RAISER-RAISED-F","9","","","0.00442479704467582","","1"
"derex-RAISER","derex-RAISER-RAISED-B","0","1","1","0.995575202955324","","1"
"derex-RAISER","derex-RAISER-UNRAISED-F","0","","","0.00442479704467582","1",""
"derex-RAISER","derex-RAISER-UNRAISED-B","0","1","1","0.995575202955324","1",""
"derghezep-NON_RAISER","derghezep-NON_RAISER-RAISED-F","0","","","0.0178880618102483","","1"
"derghezep-NON_RAISER","derghezep-NON_RAISER-RAISED-B","0","1","1","0.982111938189752","","1"
"derghezep-NON_RAISER","derghezep-NON_RAISER-UNRAISED-F","3","","","0.0178880618102483","",""
"derghezep-NON_RAISER","derghezep-NON_RAISER-UNRAISED-B","0","1","1","0.982111938189752","",""
"derguman-NON_RAISER","derguman-NON_RAISER-RAISED-F","0","1","1","0.985468666379939","","1"
"derguman-NON_RAISER","derguman-NON_RAISER-RAISED-B","0","","","0.0145313336200605","","1"
"derguman-NON_RAISER","derguman-NON_RAISER-UNRAISED-F","0","1","1","0.985468666379939","",""
"derguman-NON_RAISER","derguman-NON_RAISER-UNRAISED-B","9","","","0.0145313336200605","",""
"derije-RAISER","derije-RAISER-RAISED-F","9391","","","0.0106514993618219","","1"
"derije-RAISER","derije-RAISER-RAISED-B","7","1","1","0.989348500638178","","1"
"derije-RAISER","derije-RAISER-UNRAISED-F","0","","","0.0106514993618219","1",""
"derije-RAISER","derije-RAISER-UNRAISED-B","0","1","1","0.989348500638178","1",""
"derman-NON_RAISER","derman-NON_RAISER-RAISED-F","0","","1","0.996986661576661","","1"
"derman-NON_RAISER","derman-NON_RAISER-RAISED-B","0","1","","0.00301333842333895","","1"
"derman-NON_RAISER","derman-NON_RAISER-UNRAISED-F","0","1","1","0.996986661576661","",""
"derman-NON_RAISER","derman-NON_RAISER-UNRAISED-B","5","","","0.00301333842333895","",""
"dersxana-NON_RAISER","dersxana-NON_RAISER-RAISED-F","0","1","1","0.990668726824655","","1"
"dersxana-NON_RAISER","dersxana-NON_RAISER-RAISED-B","0","","","0.00933127317534477","","1"
"dersxana-NON_RAISER","dersxana-NON_RAISER-UNRAISED-F","0","1","1","0.990668726824655","",""
"dersxana-NON_RAISER","dersxana-NON_RAISER-UNRAISED-B","1","","","0.00933127317534477","",""
"dersxana-RAISER","dersxana-RAISER-RAISED-F","1","1","1","0.990668726824655","","1"
"dersxana-RAISER","dersxana-RAISER-RAISED-B","72","","","0.00933127317534477","","1"
"dersxana-RAISER","dersxana-RAISER-UNRAISED-F","0","1","1","0.990668726824655","1",""
"dersxana-RAISER","dersxana-RAISER-UNRAISED-B","0","","","0.00933127317534477","1",""
"derwaza-RAISER","derwaza-RAISER-RAISED-F","0","1","1","0.99582932541398","","1"
"derwaza-RAISER","derwaza-RAISER-RAISED-B","172","","","0.00417067458602038","","1"
"derwaza-RAISER","derwaza-RAISER-UNRAISED-F","0","1","1","0.99582932541398","1",""
"derwaza-RAISER","derwaza-RAISER-UNRAISED-B","0","","","0.00417067458602038","1",""
"derwaziwen-NON_RAISER","derwaziwen-NON_RAISER-RAISED-F","0","1","","0.0192987464118512","","1"
"derwaziwen-NON_RAISER","derwaziwen-NON_RAISER-RAISED-B","0","","1","0.980701253588149","","1"
"derwaziwen-NON_RAISER","derwaziwen-NON_RAISER-UNRAISED-F","3","","","0.0192987464118512","",""
"derwaziwen-NON_RAISER","derwaziwen-NON_RAISER-UNRAISED-B","0","1","1","0.980701253588149","",""
"derya-NON_RAISER","derya-NON_RAISER-RAISED-F","0","","1","0.998960188668441","","1"
"derya-NON_RAISER","derya-NON_RAISER-RAISED-B","0","1","","0.00103981133155939","","1"
"derya-NON_RAISER","derya-NON_RAISER-UNRAISED-F","1","1","1","0.998960188668441","",""
"derya-NON_RAISER","derya-NON_RAISER-UNRAISED-B","291","","","0.00103981133155939","",""
"desmaye-RAISER","desmaye-RAISER-RAISED-F","9","1","","0.0195584514125864","","1"
"desmaye-RAISER","desmaye-RAISER-RAISED-B","1","","1","0.980441548587414","","1"
"desmaye-RAISER","desmaye-RAISER-UNRAISED-F","0","","","0.0195584514125864","1",""
"desmaye-RAISER","desmaye-RAISER-UNRAISED-B","0","1","1","0.980441548587414","1",""
"desse-NON_RAISER","desse-NON_RAISER-RAISED-F","0","","","0.0149072064733498","","1"
"desse-NON_RAISER","desse-NON_RAISER-RAISED-B","0","1","1","0.98509279352665","","1"
"desse-NON_RAISER","desse-NON_RAISER-UNRAISED-F","2","","","0.0149072064733498","",""
"desse-NON_RAISER","desse-NON_RAISER-UNRAISED-B","0","1","1","0.98509279352665","",""
"desse-RAISER","desse-RAISER-RAISED-F","7","","","0.0149072064733498","","1"
"desse-RAISER","desse-RAISER-RAISED-B","0","1","1","0.98509279352665","","1"
"desse-RAISER","desse-RAISER-UNRAISED-F","0","","","0.0149072064733498","1",""
"desse-RAISER","desse-RAISER-UNRAISED-B","0","1","1","0.98509279352665","1",""
"destur-NON_RAISER","destur-NON_RAISER-RAISED-F","0","","1","0.996519883527932","","1"
"destur-NON_RAISER","destur-NON_RAISER-RAISED-B","0","1","","0.00348011647206758","","1"
"destur-NON_RAISER","destur-NON_RAISER-UNRAISED-F","4","1","1","0.996519883527932","",""
"destur-NON_RAISER","destur-NON_RAISER-UNRAISED-B","30","","","0.00348011647206758","",""
"dewa-NON_RAISER","dewa-NON_RAISER-RAISED-F","0","","1","0.999128534785626","","1"
"dewa-NON_RAISER","dewa-NON_RAISER-RAISED-B","0","1","","0.000871465214374423","","1"
"dewa-NON_RAISER","dewa-NON_RAISER-UNRAISED-F","0","1","1","0.999128534785626","",""
"dewa-NON_RAISER","dewa-NON_RAISER-UNRAISED-B","343","","","0.000871465214374423","",""
"dewet-NON_RAISER","dewet-NON_RAISER-RAISED-F","0","","","0.00138803254293486","","1"
"dewet-NON_RAISER","dewet-NON_RAISER-RAISED-B","0","1","1","0.998611967457065","","1"
"dewet-NON_RAISER","dewet-NON_RAISER-UNRAISED-F","12","","","0.00138803254293486","",""
"dewet-NON_RAISER","dewet-NON_RAISER-UNRAISED-B","0","1","1","0.998611967457065","",""
"dewet-RAISER","dewet-RAISER-RAISED-F","10","","","0.00138803254293486","","1"
"dewet-RAISER","dewet-RAISER-RAISED-B","0","1","1","0.998611967457065","","1"
"dewet-RAISER","dewet-RAISER-UNRAISED-F","0","","","0.00138803254293486","1",""
"dewet-RAISER","dewet-RAISER-UNRAISED-B","0","1","1","0.998611967457065","1",""
"dewlet-NON_RAISER","dewlet-NON_RAISER-RAISED-F","0","","","0.00762505292782524","","1"
"dewlet-NON_RAISER","dewlet-NON_RAISER-RAISED-B","0","1","1","0.992374947072175","","1"
"dewlet-NON_RAISER","dewlet-NON_RAISER-UNRAISED-F","6","","","0.00762505292782524","",""
"dewlet-NON_RAISER","dewlet-NON_RAISER-UNRAISED-B","0","1","1","0.992374947072175","",""
"dewran-NON_RAISER","dewran-NON_RAISER-RAISED-F","0","","1","0.994962303209615","","1"
"dewran-NON_RAISER","dewran-NON_RAISER-RAISED-B","0","1","","0.00503769679038479","","1"
"dewran-NON_RAISER","dewran-NON_RAISER-UNRAISED-F","0","1","1","0.994962303209615","",""
"dewran-NON_RAISER","dewran-NON_RAISER-UNRAISED-B","2","","","0.00503769679038479","",""
"dewre-RAISER","dewre-RAISER-RAISED-F","2","","","0.184630943231299","","1"
"dewre-RAISER","dewre-RAISER-RAISED-B","0","1","1","0.815369056768701","","1"
"dewre-RAISER","dewre-RAISER-UNRAISED-F","0","","","0.184630943231299","1",""
"dewre-RAISER","dewre-RAISER-UNRAISED-B","0","1","1","0.815369056768701","1",""
"deydey-NON_RAISER","deydey-NON_RAISER-RAISED-F","0","","","0.0832006095127748","","1"
"deydey-NON_RAISER","deydey-NON_RAISER-RAISED-B","0","1","1","0.916799390487225","","1"
"deydey-NON_RAISER","deydey-NON_RAISER-UNRAISED-F","1","","","0.0832006095127748","",""
"deydey-NON_RAISER","deydey-NON_RAISER-UNRAISED-B","0","1","1","0.916799390487225","",""
"didarlash-RAISER","didarlash-RAISER-RAISED-F","0","1","1","0.974851429958139","","1"
"didarlash-RAISER","didarlash-RAISER-RAISED-B","3","","","0.0251485700418609","","1"
"didarlash-RAISER","didarlash-RAISER-UNRAISED-F","0","1","1","0.974851429958139","1",""
"didarlash-RAISER","didarlash-RAISER-UNRAISED-B","0","","","0.0251485700418609","1",""
"diktator-NON_RAISER","diktator-NON_RAISER-RAISED-F","0","1","1","0.998238609366984","","1"
"diktator-NON_RAISER","diktator-NON_RAISER-RAISED-B","0","","","0.00176139063301617","","1"
"diktator-NON_RAISER","diktator-NON_RAISER-UNRAISED-F","0","1","1","0.998238609366984","",""
"diktator-NON_RAISER","diktator-NON_RAISER-UNRAISED-B","88","","","0.00176139063301617","",""
"diktatura-RAISER","diktatura-RAISER-RAISED-F","0","1","1","0.97362955385977","","1"
"diktatura-RAISER","diktatura-RAISER-RAISED-B","2","","","0.0263704461402302","","1"
"diktatura-RAISER","diktatura-RAISER-UNRAISED-F","0","1","1","0.97362955385977","1",""
"diktatura-RAISER","diktatura-RAISER-UNRAISED-B","0","","","0.0263704461402302","1",""
"dilxeste-NON_RAISER","dilxeste-NON_RAISER-RAISED-F","0","","","0.0832006095127748","","1"
"dilxeste-NON_RAISER","dilxeste-NON_RAISER-RAISED-B","0","1","1","0.916799390487225","","1"
"dilxeste-NON_RAISER","dilxeste-NON_RAISER-UNRAISED-F","1","","","0.0832006095127748","",""
"dilxeste-NON_RAISER","dilxeste-NON_RAISER-UNRAISED-B","0","1","1","0.916799390487225","",""
"dinozawr-NON_RAISER","dinozawr-NON_RAISER-RAISED-F","0","1","1","0.987848133551629","","1"
"dinozawr-NON_RAISER","dinozawr-NON_RAISER-RAISED-B","0","","","0.0121518664483711","","1"
"dinozawr-NON_RAISER","dinozawr-NON_RAISER-UNRAISED-F","0","1","1","0.987848133551629","",""
"dinozawr-NON_RAISER","dinozawr-NON_RAISER-UNRAISED-B","6","","","0.0121518664483711","",""
"dinshunas-NON_RAISER","dinshunas-NON_RAISER-RAISED-F","0","1","1","0.988681918055044","","1"
"dinshunas-NON_RAISER","dinshunas-NON_RAISER-RAISED-B","0","","","0.0113180819449561","","1"
"dinshunas-NON_RAISER","dinshunas-NON_RAISER-UNRAISED-F","0","1","1","0.988681918055044","",""
"dinshunas-NON_RAISER","dinshunas-NON_RAISER-UNRAISED-B","9","","","0.0113180819449561","",""
"diploma-RAISER","diploma-RAISER-RAISED-F","0","1","1","0.984744091285615","","1"
"diploma-RAISER","diploma-RAISER-RAISED-B","8","","","0.015255908714385","","1"
"diploma-RAISER","diploma-RAISER-UNRAISED-F","0","1","1","0.984744091285615","1",""
"diploma-RAISER","diploma-RAISER-UNRAISED-B","0","","","0.015255908714385","1",""
"diplomat-NON_RAISER","diplomat-NON_RAISER-RAISED-F","0","1","1","0.998615668904941","","1"
"diplomat-NON_RAISER","diplomat-NON_RAISER-RAISED-B","0","","","0.00138433109505887","","1"
"diplomat-NON_RAISER","diplomat-NON_RAISER-UNRAISED-F","0","1","1","0.998615668904941","",""
"diplomat-NON_RAISER","diplomat-NON_RAISER-UNRAISED-B","240","","","0.00138433109505887","",""
"diplomat-NON_RAISER","diplomat-NON_RAISER-RAISED-F","0","1","1","0.998615668904941","","1"
"diplomat-NON_RAISER","diplomat-NON_RAISER-RAISED-B","0","","","0.00138433109505887","","1"
"diplomat-NON_RAISER","diplomat-NON_RAISER-UNRAISED-F","0","1","1","0.998615668904941","",""
"diplomat-NON_RAISER","diplomat-NON_RAISER-UNRAISED-B","2","","","0.00138433109505887","",""
"diplomatiye-NON_RAISER","diplomatiye-NON_RAISER-RAISED-F","0","1","","0.00192221161661874","","1"
"diplomatiye-NON_RAISER","diplomatiye-NON_RAISER-RAISED-B","0","","1","0.998077788383381","","1"
"diplomatiye-NON_RAISER","diplomatiye-NON_RAISER-UNRAISED-F","103","","","0.00192221161661874","",""
"diplomatiye-NON_RAISER","diplomatiye-NON_RAISER-UNRAISED-B","0","1","1","0.998077788383381","",""
"dissértatsiye-NON_RAISER","dissértatsiye-NON_RAISER-RAISED-F","0","1","","0.00775131326551253","","1"
"dissértatsiye-NON_RAISER","dissértatsiye-NON_RAISER-RAISED-B","0","","1","0.992248686734488","","1"
"dissértatsiye-NON_RAISER","dissértatsiye-NON_RAISER-UNRAISED-F","8","","","0.00775131326551253","",""
"dissértatsiye-NON_RAISER","dissértatsiye-NON_RAISER-UNRAISED-B","0","1","1","0.992248686734488","",""
"diyanet-NON_RAISER","diyanet-NON_RAISER-RAISED-F","0","1","","0.00649164338447117","","1"
"diyanet-NON_RAISER","diyanet-NON_RAISER-RAISED-B","0","","1","0.993508356615529","","1"
"diyanet-NON_RAISER","diyanet-NON_RAISER-UNRAISED-F","48","","","0.00649164338447117","",""
"diyanet-NON_RAISER","diyanet-NON_RAISER-UNRAISED-B","0","1","1","0.993508356615529","",""
"diyanet-RAISER","diyanet-RAISER-RAISED-F","3","1","","0.00649164338447117","","1"
"diyanet-RAISER","diyanet-RAISER-RAISED-B","0","","1","0.993508356615529","","1"
"diyanet-RAISER","diyanet-RAISER-UNRAISED-F","0","","","0.00649164338447117","1",""
"diyanet-RAISER","diyanet-RAISER-UNRAISED-B","0","1","1","0.993508356615529","1",""
"dogowor-NON_RAISER","dogowor-NON_RAISER-RAISED-F","0","1","1","0.980953858782777","","1"
"dogowor-NON_RAISER","dogowor-NON_RAISER-RAISED-B","0","","","0.0190461412172234","","1"
"dogowor-NON_RAISER","dogowor-NON_RAISER-UNRAISED-F","0","1","1","0.980953858782777","",""
"dogowor-NON_RAISER","dogowor-NON_RAISER-UNRAISED-B","1","","","0.0190461412172234","",""
"dola-NON_RAISER","dola-NON_RAISER-RAISED-F","0","1","1","0.98335557743252","","1"
"dola-NON_RAISER","dola-NON_RAISER-RAISED-B","0","","","0.0166444225674799","","1"
"dola-NON_RAISER","dola-NON_RAISER-UNRAISED-F","0","1","1","0.98335557743252","",""
"dola-NON_RAISER","dola-NON_RAISER-UNRAISED-B","6","","","0.0166444225674799","",""
"dola-RAISER","dola-RAISER-RAISED-F","0","1","1","0.98335557743252","","1"
"dola-RAISER","dola-RAISER-RAISED-B","10","","","0.0166444225674799","","1"
"dola-RAISER","dola-RAISER-UNRAISED-F","0","1","1","0.98335557743252","1",""
"dola-RAISER","dola-RAISER-UNRAISED-B","0","","","0.0166444225674799","1",""
"dolan-NON_RAISER","dolan-NON_RAISER-RAISED-F","0","1","1","0.99691050410819","","1"
"dolan-NON_RAISER","dolan-NON_RAISER-RAISED-B","0","","","0.00308949589181029","","1"
"dolan-NON_RAISER","dolan-NON_RAISER-UNRAISED-F","0","1","1","0.99691050410819","",""
"dolan-NON_RAISER","dolan-NON_RAISER-UNRAISED-B","14","","","0.00308949589181029","",""
"dollar-NON_RAISER","dollar-NON_RAISER-RAISED-F","0","1","1","0.999047522454594","","1"
"dollar-NON_RAISER","dollar-NON_RAISER-RAISED-B","0","","","0.000952477545406172","","1"
"dollar-NON_RAISER","dollar-NON_RAISER-UNRAISED-F","1","1","1","0.999047522454594","",""
"dollar-NON_RAISER","dollar-NON_RAISER-UNRAISED-B","691","","","0.000952477545406172","",""
"dollar-RAISER","dollar-RAISER-RAISED-F","0","1","1","0.999047522454594","","1"
"dollar-RAISER","dollar-RAISER-RAISED-B","97","","","0.000952477545406172","","1"
"dollar-RAISER","dollar-RAISER-UNRAISED-F","0","1","1","0.999047522454594","1",""
"dollar-RAISER","dollar-RAISER-UNRAISED-B","0","","","0.000952477545406172","1",""
"dolqunla-RAISER","dolqunla-RAISER-RAISED-F","0","1","1","0.887230322954702","","1"
"dolqunla-RAISER","dolqunla-RAISER-RAISED-B","1","","","0.112769677045298","","1"
"dolqunla-RAISER","dolqunla-RAISER-UNRAISED-F","0","1","1","0.887230322954702","1",""
"dolqunla-RAISER","dolqunla-RAISER-UNRAISED-B","0","","","0.112769677045298","1",""
"domila-RAISER","domila-RAISER-RAISED-F","0","1","1","0.943378330786206","","1"
"domila-RAISER","domila-RAISER-RAISED-B","3","","","0.0566216692137943","","1"
"domila-RAISER","domila-RAISER-UNRAISED-F","0","1","1","0.943378330786206","1",""
"domila-RAISER","domila-RAISER-UNRAISED-B","0","","","0.0566216692137943","1",""
"doppa-NON_RAISER","doppa-NON_RAISER-RAISED-F","0","1","1","0.996459405594068","","1"
"doppa-NON_RAISER","doppa-NON_RAISER-RAISED-B","0","","","0.00354059440593224","","1"
"doppa-NON_RAISER","doppa-NON_RAISER-UNRAISED-F","0","1","1","0.996459405594068","",""
"doppa-NON_RAISER","doppa-NON_RAISER-UNRAISED-B","2","","","0.00354059440593224","",""
"doppa-RAISER","doppa-RAISER-RAISED-F","0","1","1","0.996459405594068","","1"
"doppa-RAISER","doppa-RAISER-RAISED-B","67","","","0.00354059440593224","","1"
"doppa-RAISER","doppa-RAISER-UNRAISED-F","0","1","1","0.996459405594068","1",""
"doppa-RAISER","doppa-RAISER-UNRAISED-B","0","","","0.00354059440593224","1",""
"doqurush-NON_RAISER","doqurush-NON_RAISER-RAISED-F","0","1","1","0.972570053227443","","1"
"doqurush-NON_RAISER","doqurush-NON_RAISER-RAISED-B","0","","","0.0274299467725566","","1"
"doqurush-NON_RAISER","doqurush-NON_RAISER-UNRAISED-F","0","1","1","0.972570053227443","",""
"doqurush-NON_RAISER","doqurush-NON_RAISER-UNRAISED-B","2","","","0.0274299467725566","",""
"dora-RAISER","dora-RAISER-RAISED-F","0","1","1","0.997454048878574","","1"
"dora-RAISER","dora-RAISER-RAISED-B","313","","","0.00254595112142597","","1"
"dora-RAISER","dora-RAISER-UNRAISED-F","0","1","1","0.997454048878574","1",""
"dora-RAISER","dora-RAISER-UNRAISED-B","0","","","0.00254595112142597","1",""
"dorishunas-NON_RAISER","dorishunas-NON_RAISER-RAISED-F","0","1","1","0.966101841363789","","1"
"dorishunas-NON_RAISER","dorishunas-NON_RAISER-RAISED-B","0","","","0.0338981586362106","","1"
"dorishunas-NON_RAISER","dorishunas-NON_RAISER-UNRAISED-F","0","1","1","0.966101841363789","",""
"dorishunas-NON_RAISER","dorishunas-NON_RAISER-UNRAISED-B","2","","","0.0338981586362106","",""
"dorixana-RAISER","dorixana-RAISER-RAISED-F","0","1","1","0.991023054986378","","1"
"dorixana-RAISER","dorixana-RAISER-RAISED-B","18","","","0.00897694501362212","","1"
"dorixana-RAISER","dorixana-RAISER-UNRAISED-F","0","1","1","0.991023054986378","1",""
"dorixana-RAISER","dorixana-RAISER-UNRAISED-B","8","","","0.00897694501362212","1",""
"dostane-RAISER","dostane-RAISER-RAISED-F","5","1","","0.658478036568935","","1"
"dostane-RAISER","dostane-RAISER-RAISED-B","3","","1","0.341521963431065","","1"
"dostane-RAISER","dostane-RAISER-UNRAISED-F","0","","","0.658478036568935","1",""
"dostane-RAISER","dostane-RAISER-UNRAISED-B","0","1","1","0.341521963431065","1",""
"dostlash-RAISER","dostlash-RAISER-RAISED-F","0","1","1","0.978389029720956","","1"
"dostlash-RAISER","dostlash-RAISER-RAISED-B","2","","","0.0216109702790437","","1"
"dostlash-RAISER","dostlash-RAISER-UNRAISED-F","0","1","1","0.978389029720956","1",""
"dostlash-RAISER","dostlash-RAISER-UNRAISED-B","0","","","0.0216109702790437","1",""
"dotey-NON_RAISER","dotey-NON_RAISER-RAISED-F","0","1","","0.0217723340358733","","1"
"dotey-NON_RAISER","dotey-NON_RAISER-RAISED-B","0","","1","0.978227665964127","","1"
"dotey-NON_RAISER","dotey-NON_RAISER-UNRAISED-F","10","","","0.0217723340358733","",""
"dotey-NON_RAISER","dotey-NON_RAISER-UNRAISED-B","0","1","1","0.978227665964127","",""
"dotey-RAISER","dotey-RAISER-RAISED-F","3","1","","0.0217723340358733","","1"
"dotey-RAISER","dotey-RAISER-RAISED-B","0","","1","0.978227665964127","","1"
"dotey-RAISER","dotey-RAISER-UNRAISED-F","0","","","0.0217723340358733","1",""
"dotey-RAISER","dotey-RAISER-UNRAISED-B","0","1","1","0.978227665964127","1",""
"doxtur-NON_RAISER","doxtur-NON_RAISER-RAISED-F","0","1","1","0.999125814604114","","1"
"doxtur-NON_RAISER","doxtur-NON_RAISER-RAISED-B","0","","","0.000874185395885574","","1"
"doxtur-NON_RAISER","doxtur-NON_RAISER-UNRAISED-F","0","1","1","0.999125814604114","",""
"doxtur-NON_RAISER","doxtur-NON_RAISER-UNRAISED-B","688","","","0.000874185395885574","",""
"doxturxana-NON_RAISER","doxturxana-NON_RAISER-RAISED-F","0","1","1","0.997220541211964","","1"
"doxturxana-NON_RAISER","doxturxana-NON_RAISER-RAISED-B","0","","","0.0027794587880362","","1"
"doxturxana-NON_RAISER","doxturxana-NON_RAISER-UNRAISED-F","0","1","1","0.997220541211964","",""
"doxturxana-NON_RAISER","doxturxana-NON_RAISER-UNRAISED-B","1","","","0.0027794587880362","",""
"doxturxana-RAISER","doxturxana-RAISER-RAISED-F","0","1","1","0.997220541211964","","1"
"doxturxana-RAISER","doxturxana-RAISER-RAISED-B","1131","","","0.0027794587880362","","1"
"doxturxana-RAISER","doxturxana-RAISER-UNRAISED-F","0","1","1","0.997220541211964","1",""
"doxturxana-RAISER","doxturxana-RAISER-UNRAISED-B","42","","","0.0027794587880362","1",""
"doza-RAISER","doza-RAISER-RAISED-F","0","1","1","0.929230531995413","","1"
"doza-RAISER","doza-RAISER-RAISED-B","1","","","0.0707694680045869","","1"
"doza-RAISER","doza-RAISER-UNRAISED-F","0","1","1","0.929230531995413","1",""
"doza-RAISER","doza-RAISER-UNRAISED-B","0","","","0.0707694680045869","1",""
"dozax-NON_RAISER","dozax-NON_RAISER-RAISED-F","0","1","1","0.996356099220176","","1"
"dozax-NON_RAISER","dozax-NON_RAISER-RAISED-B","0","","","0.00364390077982435","","1"
"dozax-NON_RAISER","dozax-NON_RAISER-UNRAISED-F","1","1","1","0.996356099220176","",""
"dozax-NON_RAISER","dozax-NON_RAISER-UNRAISED-B","53","","","0.00364390077982435","",""
"dozax-RAISER","dozax-RAISER-RAISED-F","0","1","1","0.996356099220176","","1"
"dozax-RAISER","dozax-RAISER-RAISED-B","2","","","0.00364390077982435","","1"
"dozax-RAISER","dozax-RAISER-UNRAISED-F","0","1","1","0.996356099220176","1",""
"dozax-RAISER","dozax-RAISER-UNRAISED-B","0","","","0.00364390077982435","1",""
"drama-NON_RAISER","drama-NON_RAISER-RAISED-F","0","1","1","0.997507732860025","","1"
"drama-NON_RAISER","drama-NON_RAISER-RAISED-B","0","","","0.00249226713997486","","1"
"drama-NON_RAISER","drama-NON_RAISER-UNRAISED-F","0","1","1","0.997507732860025","",""
"drama-NON_RAISER","drama-NON_RAISER-UNRAISED-B","1","","","0.00249226713997486","",""
"drama-NON_RAISER","drama-NON_RAISER-RAISED-F","0","1","1","0.997507732860025","","1"
"drama-NON_RAISER","drama-NON_RAISER-RAISED-B","0","","","0.00249226713997486","","1"
"drama-NON_RAISER","drama-NON_RAISER-UNRAISED-F","0","1","1","0.997507732860025","",""
"drama-NON_RAISER","drama-NON_RAISER-UNRAISED-B","1","","","0.00249226713997486","",""
"du'a-NON_RAISER","du'a-NON_RAISER-RAISED-F","0","1","1","0.998696201354147","","1"
"du'a-NON_RAISER","du'a-NON_RAISER-RAISED-B","0","","","0.00130379864585251","","1"
"du'a-NON_RAISER","du'a-NON_RAISER-UNRAISED-F","1","1","1","0.998696201354147","",""
"du'a-NON_RAISER","du'a-NON_RAISER-UNRAISED-B","153","","","0.00130379864585251","",""
"dukanche-RAISER","dukanche-RAISER-RAISED-F","0","1","","0.79425218556986","","1"
"dukanche-RAISER","dukanche-RAISER-RAISED-B","2","","1","0.20574781443014","","1"
"dukanche-RAISER","dukanche-RAISER-UNRAISED-F","0","","","0.79425218556986","1",""
"dukanche-RAISER","dukanche-RAISER-UNRAISED-B","0","1","1","0.20574781443014","1",""
"duldul-NON_RAISER","duldul-NON_RAISER-RAISED-F","0","1","1","0.989672213504505","","1"
"duldul-NON_RAISER","duldul-NON_RAISER-RAISED-B","0","","","0.0103277864954955","","1"
"duldul-NON_RAISER","duldul-NON_RAISER-UNRAISED-F","0","1","1","0.989672213504505","",""
"duldul-NON_RAISER","duldul-NON_RAISER-UNRAISED-B","6","","","0.0103277864954955","",""
"dumba-RAISER","dumba-RAISER-RAISED-F","3","1","1","0.967021978709999","","1"
"dumba-RAISER","dumba-RAISER-RAISED-B","0","","","0.0329780212900015","","1"
"dumba-RAISER","dumba-RAISER-UNRAISED-F","0","1","1","0.967021978709999","1",""
"dumba-RAISER","dumba-RAISER-UNRAISED-B","0","","","0.0329780212900015","1",""
"dumbala-RAISER","dumbala-RAISER-RAISED-F","0","1","1","0.947751135163601","","1"
"dumbala-RAISER","dumbala-RAISER-RAISED-B","1","","","0.0522488648363987","","1"
"dumbala-RAISER","dumbala-RAISER-UNRAISED-F","0","1","1","0.947751135163601","1",""
"dumbala-RAISER","dumbala-RAISER-UNRAISED-B","0","","","0.0522488648363987","1",""
"duniya-NON_RAISER","duniya-NON_RAISER-RAISED-F","0","1","1","0.999545147561326","","1"
"duniya-NON_RAISER","duniya-NON_RAISER-RAISED-B","0","","","0.000454852438674047","","1"
"duniya-NON_RAISER","duniya-NON_RAISER-UNRAISED-F","0","1","1","0.999545147561326","",""
"duniya-NON_RAISER","duniya-NON_RAISER-UNRAISED-B","2521","","","0.000454852438674047","",""
"dunya-NON_RAISER","dunya-NON_RAISER-RAISED-F","0","1","1","0.99977390902995","","1"
"dunya-NON_RAISER","dunya-NON_RAISER-RAISED-B","0","","","0.000226090970050108","","1"
"dunya-NON_RAISER","dunya-NON_RAISER-UNRAISED-F","1","1","1","0.99977390902995","",""
"dunya-NON_RAISER","dunya-NON_RAISER-UNRAISED-B","6177","","","0.000226090970050108","",""
"dunyawi-NON_RAISER","dunyawi-NON_RAISER-RAISED-F","0","1","1","0.966101841363789","","1"
"dunyawi-NON_RAISER","dunyawi-NON_RAISER-RAISED-B","0","","","0.0338981586362106","","1"
"dunyawi-NON_RAISER","dunyawi-NON_RAISER-UNRAISED-F","0","1","1","0.966101841363789","",""
"dunyawi-NON_RAISER","dunyawi-NON_RAISER-UNRAISED-B","2","","","0.0338981586362106","",""
"dunyawilash-RAISER","dunyawilash-RAISER-RAISED-F","0","1","1","0.951197431279773","","1"
"dunyawilash-RAISER","dunyawilash-RAISER-RAISED-B","2","","","0.0488025687202271","","1"
"dunyawilash-RAISER","dunyawilash-RAISER-UNRAISED-F","0","1","1","0.951197431279773","1",""
