"Input","Output","Frequency","VAgreeSurface","VAgreeUnderlying","HarmonicUniformity","*Unraised","ID"
"hawa-NON_RAISER","hawa-NON_RAISER-RAISED-F","0","1","1","0.999995740883237","","1"
"hawa-NON_RAISER","hawa-NON_RAISER-RAISED-B","0","","","4.25911676282809e-06","","1"
"hawa-NON_RAISER","hawa-NON_RAISER-UNRAISED-F","0","1","1","0.999995740883237","",""
"hawa-NON_RAISER","hawa-NON_RAISER-UNRAISED-B","283","","","4.25911676282809e-06","",""
"hawadan-NON_RAISER","hawadan-NON_RAISER-RAISED-F","0","1","1","0.999817301218199","","1"
"hawadan-NON_RAISER","hawadan-NON_RAISER-RAISED-B","0","","","0.000182698781801216","","1"
"hawadan-NON_RAISER","hawadan-NON_RAISER-UNRAISED-F","0","1","1","0.999817301218199","",""
"hawadan-NON_RAISER","hawadan-NON_RAISER-UNRAISED-B","3","","","0.000182698781801216","",""
"hawalan-NON_RAISER","hawalan-NON_RAISER-RAISED-F","0","1","1","0.999787548897867","","1"
"hawalan-NON_RAISER","hawalan-NON_RAISER-RAISED-B","0","","","0.00021245110213286","","1"
"hawalan-NON_RAISER","hawalan-NON_RAISER-UNRAISED-F","0","1","1","0.999787548897867","",""
"hawalan-NON_RAISER","hawalan-NON_RAISER-UNRAISED-B","5","","","0.00021245110213286","",""
"hawale-RAISER","hawale-RAISER-RAISED-F","3","1","","3.4452191493638e-05","","1"
"hawale-RAISER","hawale-RAISER-RAISED-B","0","","1","0.999965547808506","","1"
"hawale-RAISER","hawale-RAISER-UNRAISED-F","0","","","3.4452191493638e-05","1",""
"hawale-RAISER","hawale-RAISER-UNRAISED-B","0","1","1","0.999965547808506","1",""
"hawsha-RAISER","hawsha-RAISER-RAISED-F","0","1","1","0.999739672756324","","1"
"hawsha-RAISER","hawsha-RAISER-RAISED-B","1","","","0.000260327243675529","","1"
"hawsha-RAISER","hawsha-RAISER-UNRAISED-F","0","1","1","0.999739672756324","1",""
"hawsha-RAISER","hawsha-RAISER-UNRAISED-B","0","","","0.000260327243675529","1",""
"hayajan-NON_RAISER","hayajan-NON_RAISER-RAISED-F","0","1","1","0.999991816598798","","1"
"hayajan-NON_RAISER","hayajan-NON_RAISER-RAISED-B","0","","","8.18340120212202e-06","","1"
"hayajan-NON_RAISER","hayajan-NON_RAISER-UNRAISED-F","0","1","1","0.999991816598798","",""
"hayajan-NON_RAISER","hayajan-NON_RAISER-UNRAISED-B","457","","","8.18340120212202e-06","",""
"hayajan-RAISER","hayajan-RAISER-RAISED-F","0","1","1","0.999991816598798","","1"
"hayajan-RAISER","hayajan-RAISER-RAISED-B","2","","","8.18340120212202e-06","","1"
"hayajan-RAISER","hayajan-RAISER-UNRAISED-F","0","1","1","0.999991816598798","1",""
"hayajan-RAISER","hayajan-RAISER-UNRAISED-B","0","","","8.18340120212202e-06","1",""
"hayajanlan-NON_RAISER","hayajanlan-NON_RAISER-RAISED-F","0","1","1","0.999962962828502","","1"
"hayajanlan-NON_RAISER","hayajanlan-NON_RAISER-RAISED-B","0","","","3.70371714981665e-05","","1"
"hayajanlan-NON_RAISER","hayajanlan-NON_RAISER-UNRAISED-F","0","1","1","0.999962962828502","",""
"hayajanlan-NON_RAISER","hayajanlan-NON_RAISER-UNRAISED-B","12","","","3.70371714981665e-05","",""
"hayajanlan-RAISER","hayajanlan-RAISER-RAISED-F","0","1","1","0.999962962828502","","1"
"hayajanlan-RAISER","hayajanlan-RAISER-RAISED-B","5","","","3.70371714981665e-05","","1"
"hayajanlan-RAISER","hayajanlan-RAISER-UNRAISED-F","0","1","1","0.999962962828502","1",""
"hayajanlan-RAISER","hayajanlan-RAISER-UNRAISED-B","0","","","3.70371714981665e-05","1",""
"hayan-NON_RAISER","hayan-NON_RAISER-RAISED-F","0","1","1","0.9998014870498","","1"
"hayan-NON_RAISER","hayan-NON_RAISER-RAISED-B","0","","","0.000198512950200347","","1"
"hayan-NON_RAISER","hayan-NON_RAISER-UNRAISED-F","0","1","1","0.9998014870498","",""
"hayan-NON_RAISER","hayan-NON_RAISER-UNRAISED-B","1","","","0.000198512950200347","",""
"hayan-RAISER","hayan-RAISER-RAISED-F","0","1","1","0.9998014870498","","1"
"hayan-RAISER","hayan-RAISER-RAISED-B","2","","","0.000198512950200347","","1"
"hayan-RAISER","hayan-RAISER-UNRAISED-F","0","1","1","0.9998014870498","1",""
"hayan-RAISER","hayan-RAISER-UNRAISED-B","0","","","0.000198512950200347","1",""
"hayasiz-NON_RAISER","hayasiz-NON_RAISER-RAISED-F","0","1","1","0.999889353997769","","1"
"hayasiz-NON_RAISER","hayasiz-NON_RAISER-RAISED-B","0","","","0.000110646002231207","","1"
"hayasiz-NON_RAISER","hayasiz-NON_RAISER-UNRAISED-F","0","1","1","0.999889353997769","",""
"hayasiz-NON_RAISER","hayasiz-NON_RAISER-UNRAISED-B","15","","","0.000110646002231207","",""
"hayat-NON_RAISER","hayat-NON_RAISER-RAISED-F","0","1","1","0.999746836734855","","1"
"hayat-NON_RAISER","hayat-NON_RAISER-RAISED-B","0","","","0.000253163265145351","","1"
"hayat-NON_RAISER","hayat-NON_RAISER-UNRAISED-F","0","1","1","0.999746836734855","",""
"hayat-NON_RAISER","hayat-NON_RAISER-UNRAISED-B","931","","","0.000253163265145351","",""
"hayat-NON_RAISER","hayat-NON_RAISER-RAISED-F","0","1","1","0.999746836734855","","1"
"hayat-NON_RAISER","hayat-NON_RAISER-RAISED-B","0","","","0.000253163265145351","","1"
"hayat-NON_RAISER","hayat-NON_RAISER-UNRAISED-F","1","1","1","0.999746836734855","",""
"hayat-NON_RAISER","hayat-NON_RAISER-UNRAISED-B","2329","","","0.000253163265145351","",""
"hayatiy-NON_RAISER","hayatiy-NON_RAISER-RAISED-F","0","1","1","0.999467726298253","","1"
"hayatiy-NON_RAISER","hayatiy-NON_RAISER-RAISED-B","0","","","0.000532273701746688","","1"
"hayatiy-NON_RAISER","hayatiy-NON_RAISER-UNRAISED-F","0","1","1","0.999467726298253","",""
"hayatiy-NON_RAISER","hayatiy-NON_RAISER-UNRAISED-B","2","","","0.000532273701746688","",""
"haywan-NON_RAISER","haywan-NON_RAISER-RAISED-F","0","1","1","0.999991836531545","","1"
"haywan-NON_RAISER","haywan-NON_RAISER-RAISED-B","0","","","8.16346845478044e-06","","1"
"haywan-NON_RAISER","haywan-NON_RAISER-UNRAISED-F","0","1","1","0.999991836531545","",""
"haywan-NON_RAISER","haywan-NON_RAISER-UNRAISED-B","485","","","8.16346845478044e-06","",""
"haywanat-NON_RAISER","haywanat-NON_RAISER-RAISED-F","0","1","1","0.999978947212149","","1"
"haywanat-NON_RAISER","haywanat-NON_RAISER-RAISED-B","0","","","2.10527878511391e-05","","1"
"haywanat-NON_RAISER","haywanat-NON_RAISER-UNRAISED-F","0","1","1","0.999978947212149","",""
"haywanat-NON_RAISER","haywanat-NON_RAISER-UNRAISED-B","115","","","2.10527878511391e-05","",""
"haywaniy-NON_RAISER","haywaniy-NON_RAISER-RAISED-F","0","1","1","0.999596824081255","","1"
"haywaniy-NON_RAISER","haywaniy-NON_RAISER-RAISED-B","0","","","0.000403175918745058","","1"
"haywaniy-NON_RAISER","haywaniy-NON_RAISER-UNRAISED-F","0","1","1","0.999596824081255","",""
"haywaniy-NON_RAISER","haywaniy-NON_RAISER-UNRAISED-B","3","","","0.000403175918745058","",""
"hazar-NON_RAISER","hazar-NON_RAISER-RAISED-F","0","1","1","0.999925159477134","","1"
"hazar-NON_RAISER","hazar-NON_RAISER-RAISED-B","0","","","7.48405228664373e-05","","1"
"hazar-NON_RAISER","hazar-NON_RAISER-UNRAISED-F","0","1","1","0.999925159477134","",""
"hazar-NON_RAISER","hazar-NON_RAISER-UNRAISED-B","7","","","7.48405228664373e-05","",""
"hazar-RAISER","hazar-RAISER-RAISED-F","0","1","1","0.999925159477134","","1"
"hazar-RAISER","hazar-RAISER-RAISED-B","2","","","7.48405228664373e-05","","1"
"hazar-RAISER","hazar-RAISER-UNRAISED-F","0","1","1","0.999925159477134","1",""
"hazar-RAISER","hazar-RAISER-UNRAISED-B","0","","","7.48405228664373e-05","1",""
"hazirla-NON_RAISER","hazirla-NON_RAISER-RAISED-F","0","1","1","0.99998614996053","","1"
"hazirla-NON_RAISER","hazirla-NON_RAISER-RAISED-B","0","","","1.38500394704089e-05","","1"
"hazirla-NON_RAISER","hazirla-NON_RAISER-UNRAISED-F","0","1","1","0.99998614996053","",""
"hazirla-NON_RAISER","hazirla-NON_RAISER-UNRAISED-B","56","","","1.38500394704089e-05","",""
"hazirla-RAISER","hazirla-RAISER-RAISED-F","0","1","1","0.99998614996053","","1"
"hazirla-RAISER","hazirla-RAISER-RAISED-B","23","","","1.38500394704089e-05","","1"
"hazirla-RAISER","hazirla-RAISER-UNRAISED-F","0","1","1","0.99998614996053","1",""
"hazirla-RAISER","hazirla-RAISER-UNRAISED-B","0","","","1.38500394704089e-05","1",""
"hebesh-NON_RAISER","hebesh-NON_RAISER-RAISED-F","0","","","0.000153148247699691","","1"
"hebesh-NON_RAISER","hebesh-NON_RAISER-RAISED-B","0","1","1","0.9998468517523","","1"
"hebesh-NON_RAISER","hebesh-NON_RAISER-UNRAISED-F","2","","","0.000153148247699691","",""
"hebesh-NON_RAISER","hebesh-NON_RAISER-UNRAISED-B","0","1","1","0.9998468517523","",""
"hediye-NON_RAISER","hediye-NON_RAISER-RAISED-F","0","","","3.15579823878885e-05","","1"
"hediye-NON_RAISER","hediye-NON_RAISER-RAISED-B","0","1","1","0.999968442017612","","1"
"hediye-NON_RAISER","hediye-NON_RAISER-UNRAISED-F","1","","","3.15579823878885e-05","",""
"hediye-NON_RAISER","hediye-NON_RAISER-UNRAISED-B","0","1","1","0.999968442017612","",""
"hediye-RAISER","hediye-RAISER-RAISED-F","6","","","3.15579823878885e-05","","1"
"hediye-RAISER","hediye-RAISER-RAISED-B","0","1","1","0.999968442017612","","1"
"hediye-RAISER","hediye-RAISER-UNRAISED-F","13","","","3.15579823878885e-05","1",""
"hediye-RAISER","hediye-RAISER-UNRAISED-B","0","1","1","0.999968442017612","1",""
"hejep-NON_RAISER","hejep-NON_RAISER-RAISED-F","0","","","0.000252251059821883","","1"
"hejep-NON_RAISER","hejep-NON_RAISER-RAISED-B","0","1","1","0.999747748940178","","1"
"hejep-NON_RAISER","hejep-NON_RAISER-UNRAISED-F","1","","","0.000252251059821883","",""
"hejep-NON_RAISER","hejep-NON_RAISER-UNRAISED-B","0","1","1","0.999747748940178","",""
"hejer-NON_RAISER","hejer-NON_RAISER-RAISED-F","0","","","9.2093466918009e-05","","1"
"hejer-NON_RAISER","hejer-NON_RAISER-RAISED-B","0","1","1","0.999907906533082","","1"
"hejer-NON_RAISER","hejer-NON_RAISER-UNRAISED-F","3","","","9.2093466918009e-05","",""
"hejer-NON_RAISER","hejer-NON_RAISER-UNRAISED-B","0","1","1","0.999907906533082","",""
"hejile-RAISER","hejile-RAISER-RAISED-F","1","","","0.000529764969483491","","1"
"hejile-RAISER","hejile-RAISER-RAISED-B","0","1","1","0.999470235030516","","1"
"hejile-RAISER","hejile-RAISER-UNRAISED-F","0","","","0.000529764969483491","1",""
"hejile-RAISER","hejile-RAISER-UNRAISED-B","0","1","1","0.999470235030516","1",""
"helep-NON_RAISER","helep-NON_RAISER-RAISED-F","0","","","0.00010076406772573","","1"
"helep-NON_RAISER","helep-NON_RAISER-RAISED-B","0","1","1","0.999899235932274","","1"
"helep-NON_RAISER","helep-NON_RAISER-UNRAISED-F","8","","","0.00010076406772573","",""
"helep-NON_RAISER","helep-NON_RAISER-UNRAISED-B","0","1","1","0.999899235932274","",""
"hemdastixan-NON_RAISER","hemdastixan-NON_RAISER-RAISED-F","0","1","1","0.999875482850958","","1"
"hemdastixan-NON_RAISER","hemdastixan-NON_RAISER-RAISED-B","0","","","0.000124517149042158","","1"
"hemdastixan-NON_RAISER","hemdastixan-NON_RAISER-UNRAISED-F","0","1","1","0.999875482850958","",""
"hemdastixan-NON_RAISER","hemdastixan-NON_RAISER-UNRAISED-B","1","","","0.000124517149042158","",""
"hemdem-NON_RAISER","hemdem-NON_RAISER-RAISED-F","0","","","3.9578342958826e-05","","1"
"hemdem-NON_RAISER","hemdem-NON_RAISER-RAISED-B","0","1","1","0.999960421657041","","1"
"hemdem-NON_RAISER","hemdem-NON_RAISER-UNRAISED-F","105","","","3.9578342958826e-05","",""
"hemdem-NON_RAISER","hemdem-NON_RAISER-UNRAISED-B","0","1","1","0.999960421657041","",""
"hemdu-NON_RAISER","hemdu-NON_RAISER-RAISED-F","0","","1","0.325093846353464","","1"
"hemdu-NON_RAISER","hemdu-NON_RAISER-RAISED-B","0","1","","0.674906153646536","","1"
"hemdu-NON_RAISER","hemdu-NON_RAISER-UNRAISED-F","1","1","1","0.325093846353464","",""
"hemdu-NON_RAISER","hemdu-NON_RAISER-UNRAISED-B","0","","","0.674906153646536","",""
"hemdusana-RAISER","hemdusana-RAISER-RAISED-F","0","1","1","0.99989024148347","","1"
"hemdusana-RAISER","hemdusana-RAISER-RAISED-B","1","","","0.000109758516529612","","1"
"hemdusana-RAISER","hemdusana-RAISER-UNRAISED-F","0","1","1","0.99989024148347","1",""
"hemdusana-RAISER","hemdusana-RAISER-UNRAISED-B","0","","","0.000109758516529612","1",""
"hemjehet-NON_RAISER","hemjehet-NON_RAISER-RAISED-F","0","","","0.000203916409810673","","1"
"hemjehet-NON_RAISER","hemjehet-NON_RAISER-RAISED-B","0","1","1","0.999796083590189","","1"
"hemjehet-NON_RAISER","hemjehet-NON_RAISER-UNRAISED-F","1","","","0.000203916409810673","",""
"hemjehet-NON_RAISER","hemjehet-NON_RAISER-UNRAISED-B","0","1","1","0.999796083590189","",""
"hemkarlash-NON_RAISER","hemkarlash-NON_RAISER-RAISED-F","0","1","1","0.999987906788892","","1"
"hemkarlash-NON_RAISER","hemkarlash-NON_RAISER-RAISED-B","0","","","1.20932111083993e-05","","1"
"hemkarlash-NON_RAISER","hemkarlash-NON_RAISER-UNRAISED-F","0","1","1","0.999987906788892","",""
"hemkarlash-NON_RAISER","hemkarlash-NON_RAISER-UNRAISED-B","91","","","1.20932111083993e-05","",""
"hemkarlash-RAISER","hemkarlash-RAISER-RAISED-F","0","1","1","0.999987906788892","","1"
"hemkarlash-RAISER","hemkarlash-RAISER-RAISED-B","191","","","1.20932111083993e-05","","1"
"hemkarlash-RAISER","hemkarlash-RAISER-UNRAISED-F","0","1","1","0.999987906788892","1",""
"hemkarlash-RAISER","hemkarlash-RAISER-UNRAISED-B","0","","","1.20932111083993e-05","1",""
"hemme-RAISER","hemme-RAISER-RAISED-F","525","","","3.3993737129967e-05","","1"
"hemme-RAISER","hemme-RAISER-RAISED-B","0","1","1","0.99996600626287","","1"
"hemme-RAISER","hemme-RAISER-UNRAISED-F","0","","","3.3993737129967e-05","1",""
"hemme-RAISER","hemme-RAISER-UNRAISED-B","0","1","1","0.99996600626287","1",""
"hemmeylen-NON_RAISER","hemmeylen-NON_RAISER-RAISED-F","0","","","4.40923638447777e-05","","1"
"hemmeylen-NON_RAISER","hemmeylen-NON_RAISER-RAISED-B","0","1","1","0.999955907636155","","1"
"hemmeylen-NON_RAISER","hemmeylen-NON_RAISER-UNRAISED-F","66","","","4.40923638447777e-05","",""
"hemmeylen-NON_RAISER","hemmeylen-NON_RAISER-UNRAISED-B","0","1","1","0.999955907636155","",""
"hemnepes-NON_RAISER","hemnepes-NON_RAISER-RAISED-F","0","","","5.92548182321722e-05","","1"
"hemnepes-NON_RAISER","hemnepes-NON_RAISER-RAISED-B","0","1","1","0.999940745181768","","1"
"hemnepes-NON_RAISER","hemnepes-NON_RAISER-UNRAISED-F","2","","","5.92548182321722e-05","",""
"hemnepes-NON_RAISER","hemnepes-NON_RAISER-UNRAISED-B","0","1","1","0.999940745181768","",""
"hemrah-NON_RAISER","hemrah-NON_RAISER-RAISED-F","0","","1","0.999987748099665","","1"
"hemrah-NON_RAISER","hemrah-NON_RAISER-RAISED-B","0","1","","1.22519003347143e-05","","1"
"hemrah-NON_RAISER","hemrah-NON_RAISER-UNRAISED-F","0","1","1","0.999987748099665","",""
"hemrah-NON_RAISER","hemrah-NON_RAISER-UNRAISED-B","24","","","1.22519003347143e-05","",""
"hemrayéf-NON_RAISER","hemrayéf-NON_RAISER-RAISED-F","0","","1","0.999981707750917","","1"
"hemrayéf-NON_RAISER","hemrayéf-NON_RAISER-RAISED-B","0","1","","1.82922490832294e-05","","1"
"hemrayéf-NON_RAISER","hemrayéf-NON_RAISER-UNRAISED-F","0","1","1","0.999981707750917","",""
"hemrayéf-NON_RAISER","hemrayéf-NON_RAISER-UNRAISED-B","4","","","1.82922490832294e-05","",""
"hemseper-NON_RAISER","hemseper-NON_RAISER-RAISED-F","0","","","0.000138733832692122","","1"
"hemseper-NON_RAISER","hemseper-NON_RAISER-RAISED-B","0","1","1","0.999861266167308","","1"
"hemseper-NON_RAISER","hemseper-NON_RAISER-UNRAISED-F","1","","","0.000138733832692122","",""
"hemseper-NON_RAISER","hemseper-NON_RAISER-UNRAISED-B","0","1","1","0.999861266167308","",""
"hemshire-RAISER","hemshire-RAISER-RAISED-F","10","","","0.000163314059551","","1"
"hemshire-RAISER","hemshire-RAISER-RAISED-B","0","1","1","0.999836685940449","","1"
"hemshire-RAISER","hemshire-RAISER-UNRAISED-F","0","","","0.000163314059551","1",""
"hemshire-RAISER","hemshire-RAISER-UNRAISED-B","0","1","1","0.999836685940449","1",""
"hemsöhbet-NON_RAISER","hemsöhbet-NON_RAISER-RAISED-F","0","","","4.6410599873133e-05","","1"
"hemsöhbet-NON_RAISER","hemsöhbet-NON_RAISER-RAISED-B","0","1","1","0.999953589400127","","1"
"hemsöhbet-NON_RAISER","hemsöhbet-NON_RAISER-UNRAISED-F","97","","","4.6410599873133e-05","",""
"hemsöhbet-NON_RAISER","hemsöhbet-NON_RAISER-UNRAISED-B","0","1","1","0.999953589400127","",""
"hemyan-NON_RAISER","hemyan-NON_RAISER-RAISED-F","0","","1","0.999741884060616","","1"
"hemyan-NON_RAISER","hemyan-NON_RAISER-RAISED-B","0","1","","0.000258115939384296","","1"
"hemyan-NON_RAISER","hemyan-NON_RAISER-UNRAISED-F","0","1","1","0.999741884060616","",""
"hemyan-NON_RAISER","hemyan-NON_RAISER-UNRAISED-B","2","","","0.000258115939384296","",""
"hemze-RAISER","hemze-RAISER-RAISED-F","3","","","9.22727784059155e-05","","1"
"hemze-RAISER","hemze-RAISER-RAISED-B","0","1","1","0.999907727221594","","1"
"hemze-RAISER","hemze-RAISER-UNRAISED-F","0","","","9.22727784059155e-05","1",""
"hemze-RAISER","hemze-RAISER-UNRAISED-B","0","1","1","0.999907727221594","1",""
"henefiy-NON_RAISER","henefiy-NON_RAISER-RAISED-F","0","","","0.000120713943500922","","1"
"henefiy-NON_RAISER","henefiy-NON_RAISER-RAISED-B","0","1","1","0.999879286056499","","1"
"henefiy-NON_RAISER","henefiy-NON_RAISER-UNRAISED-F","1","","","0.000120713943500922","",""
"henefiy-NON_RAISER","henefiy-NON_RAISER-UNRAISED-B","0","1","1","0.999879286056499","",""
"hepse-RAISER","hepse-RAISER-RAISED-F","18","","","0.000181381690326998","","1"
"hepse-RAISER","hepse-RAISER-RAISED-B","0","1","1","0.999818618309673","","1"
"hepse-RAISER","hepse-RAISER-UNRAISED-F","0","","","0.000181381690326998","1",""
"hepse-RAISER","hepse-RAISER-UNRAISED-B","0","1","1","0.999818618309673","1",""
"hepte-RAISER","hepte-RAISER-RAISED-F","1555","","","1.40516208502425e-05","","1"
"hepte-RAISER","hepte-RAISER-RAISED-B","0","1","1","0.99998594837915","","1"
"hepte-RAISER","hepte-RAISER-UNRAISED-F","0","","","1.40516208502425e-05","1",""
"hepte-RAISER","hepte-RAISER-UNRAISED-B","0","1","1","0.99998594837915","1",""
"heqqaniyet-NON_RAISER","heqqaniyet-NON_RAISER-RAISED-F","0","1","","4.36317531123422e-05","","1"
"heqqaniyet-NON_RAISER","heqqaniyet-NON_RAISER-RAISED-B","0","","1","0.999956368246888","","1"
"heqqaniyet-NON_RAISER","heqqaniyet-NON_RAISER-UNRAISED-F","29","","","4.36317531123422e-05","",""
"heqqaniyet-NON_RAISER","heqqaniyet-NON_RAISER-UNRAISED-B","0","1","1","0.999956368246888","",""
"heqqaniyet-RAISER","heqqaniyet-RAISER-RAISED-F","3","1","","4.36317531123422e-05","","1"
"heqqaniyet-RAISER","heqqaniyet-RAISER-RAISED-B","0","","1","0.999956368246888","","1"
"heqqaniyet-RAISER","heqqaniyet-RAISER-UNRAISED-F","0","","","4.36317531123422e-05","1",""
"heqqaniyet-RAISER","heqqaniyet-RAISER-UNRAISED-B","0","1","1","0.999956368246888","1",""
"heqqaniyetchi-NON_RAISER","heqqaniyetchi-NON_RAISER-RAISED-F","0","1","","8.16311801603187e-05","","1"
"heqqaniyetchi-NON_RAISER","heqqaniyetchi-NON_RAISER-RAISED-B","0","","1","0.99991836881984","","1"
"heqqaniyetchi-NON_RAISER","heqqaniyetchi-NON_RAISER-UNRAISED-F","8","","","8.16311801603187e-05","",""
"heqqaniyetchi-NON_RAISER","heqqaniyetchi-NON_RAISER-UNRAISED-B","0","1","1","0.99991836881984","",""
"heqqaniyetchil-NON_RAISER","heqqaniyetchil-NON_RAISER-RAISED-F","0","1","","0.000138733832692122","","1"
"heqqaniyetchil-NON_RAISER","heqqaniyetchil-NON_RAISER-RAISED-B","0","","1","0.999861266167308","","1"
"heqqaniyetchil-NON_RAISER","heqqaniyetchil-NON_RAISER-UNRAISED-F","1","","","0.000138733832692122","",""
"heqqaniyetchil-NON_RAISER","heqqaniyetchil-NON_RAISER-UNRAISED-B","0","1","1","0.999861266167308","",""
"heqqaniyetsiz-NON_RAISER","heqqaniyetsiz-NON_RAISER-RAISED-F","0","1","","0.000178089120026651","","1"
"heqqaniyetsiz-NON_RAISER","heqqaniyetsiz-NON_RAISER-RAISED-B","0","","1","0.999821910879973","","1"
"heqqaniyetsiz-NON_RAISER","heqqaniyetsiz-NON_RAISER-UNRAISED-F","3","","","0.000178089120026651","",""
"heqqaniyetsiz-NON_RAISER","heqqaniyetsiz-NON_RAISER-UNRAISED-B","0","1","1","0.999821910879973","",""
"here-RAISER","here-RAISER-RAISED-F","18","","","9.12534298437315e-05","","1"
"here-RAISER","here-RAISER-RAISED-B","0","1","1","0.999908746570156","","1"
"here-RAISER","here-RAISER-UNRAISED-F","0","","","9.12534298437315e-05","1",""
"here-RAISER","here-RAISER-UNRAISED-B","0","1","1","0.999908746570156","1",""
"herej-NON_RAISER","herej-NON_RAISER-RAISED-F","0","","","0.000109717185585243","","1"
"herej-NON_RAISER","herej-NON_RAISER-RAISED-B","0","1","1","0.999890282814415","","1"
"herej-NON_RAISER","herej-NON_RAISER-UNRAISED-F","1","","","0.000109717185585243","",""
"herej-NON_RAISER","herej-NON_RAISER-UNRAISED-B","0","1","1","0.999890282814415","",""
"herem-NON_RAISER","herem-NON_RAISER-RAISED-F","0","","","0.000283508650113366","","1"
"herem-NON_RAISER","herem-NON_RAISER-RAISED-B","0","1","1","0.999716491349887","","1"
"herem-NON_RAISER","herem-NON_RAISER-UNRAISED-F","1","","","0.000283508650113366","",""
"herem-NON_RAISER","herem-NON_RAISER-UNRAISED-B","0","1","1","0.999716491349887","",""
"heriketchan-NON_RAISER","heriketchan-NON_RAISER-RAISED-F","0","","1","0.999711273018127","","1"
"heriketchan-NON_RAISER","heriketchan-NON_RAISER-RAISED-B","0","1","","0.000288726981873322","","1"
"heriketchan-NON_RAISER","heriketchan-NON_RAISER-UNRAISED-F","0","1","1","0.999711273018127","",""
"heriketchan-NON_RAISER","heriketchan-NON_RAISER-UNRAISED-B","3","","","0.000288726981873322","",""
"heriketlen-NON_RAISER","heriketlen-NON_RAISER-RAISED-F","0","","","0.000135452835158721","","1"
"heriketlen-NON_RAISER","heriketlen-NON_RAISER-RAISED-B","0","1","1","0.999864547164841","","1"
"heriketlen-NON_RAISER","heriketlen-NON_RAISER-UNRAISED-F","5","","","0.000135452835158721","",""
"heriketlen-NON_RAISER","heriketlen-NON_RAISER-UNRAISED-B","0","1","1","0.999864547164841","",""
"heriketlen-RAISER","heriketlen-RAISER-RAISED-F","13","","","0.000135452835158721","","1"
"heriketlen-RAISER","heriketlen-RAISER-RAISED-B","0","1","1","0.999864547164841","","1"
"heriketlen-RAISER","heriketlen-RAISER-UNRAISED-F","0","","","0.000135452835158721","1",""
"heriketlen-RAISER","heriketlen-RAISER-UNRAISED-B","0","1","1","0.999864547164841","1",""
"heriketlendür-NON_RAISER","heriketlendür-NON_RAISER-RAISED-F","0","","","7.16306889972099e-05","","1"
"heriketlendür-NON_RAISER","heriketlendür-NON_RAISER-RAISED-B","0","1","1","0.999928369311003","","1"
"heriketlendür-NON_RAISER","heriketlendür-NON_RAISER-UNRAISED-F","32","","","7.16306889972099e-05","",""
"heriketlendür-NON_RAISER","heriketlendür-NON_RAISER-UNRAISED-B","0","1","1","0.999928369311003","",""
"hesel-NON_RAISER","hesel-NON_RAISER-RAISED-F","0","","","5.38258537734392e-05","","1"
"hesel-NON_RAISER","hesel-NON_RAISER-RAISED-B","0","1","1","0.999946174146227","","1"
"hesel-NON_RAISER","hesel-NON_RAISER-UNRAISED-F","10","","","5.38258537734392e-05","",""
"hesel-NON_RAISER","hesel-NON_RAISER-UNRAISED-B","0","1","1","0.999946174146227","",""
"hesen-NON_RAISER","hesen-NON_RAISER-RAISED-F","0","","","2.51825520382598e-05","","1"
"hesen-NON_RAISER","hesen-NON_RAISER-RAISED-B","0","1","1","0.999974817447962","","1"
"hesen-NON_RAISER","hesen-NON_RAISER-UNRAISED-F","21","","","2.51825520382598e-05","",""
"hesen-NON_RAISER","hesen-NON_RAISER-UNRAISED-B","0","1","1","0.999974817447962","",""
"heset-NON_RAISER","heset-NON_RAISER-RAISED-F","0","","","5.70080812308663e-05","","1"
"heset-NON_RAISER","heset-NON_RAISER-RAISED-B","0","1","1","0.999942991918769","","1"
"heset-NON_RAISER","heset-NON_RAISER-UNRAISED-F","8","","","5.70080812308663e-05","",""
"heset-NON_RAISER","heset-NON_RAISER-UNRAISED-B","0","1","1","0.999942991918769","",""
"heshem-NON_RAISER","heshem-NON_RAISER-RAISED-F","0","","","0.00012430885721713","","1"
"heshem-NON_RAISER","heshem-NON_RAISER-RAISED-B","0","1","1","0.999875691142783","","1"
"heshem-NON_RAISER","heshem-NON_RAISER-UNRAISED-F","1","","","0.00012430885721713","",""
"heshem-NON_RAISER","heshem-NON_RAISER-UNRAISED-B","0","1","1","0.999875691142783","",""
"heshemet-NON_RAISER","heshemet-NON_RAISER-RAISED-F","0","","","4.61363391278384e-05","","1"
"heshemet-NON_RAISER","heshemet-NON_RAISER-RAISED-B","0","1","1","0.999953863660872","","1"
"heshemet-NON_RAISER","heshemet-NON_RAISER-UNRAISED-F","123","","","4.61363391278384e-05","",""
"heshemet-NON_RAISER","heshemet-NON_RAISER-UNRAISED-B","0","1","1","0.999953863660872","",""
"hesret-NON_RAISER","hesret-NON_RAISER-RAISED-F","0","","","3.83531470693718e-05","","1"
"hesret-NON_RAISER","hesret-NON_RAISER-RAISED-B","0","1","1","0.999961646852931","","1"
"hesret-NON_RAISER","hesret-NON_RAISER-UNRAISED-F","142","","","3.83531470693718e-05","",""
"hesret-NON_RAISER","hesret-NON_RAISER-UNRAISED-B","0","1","1","0.999961646852931","",""
"hesret-RAISER","hesret-RAISER-RAISED-F","27","","","3.83531470693718e-05","","1"
"hesret-RAISER","hesret-RAISER-RAISED-B","0","1","1","0.999961646852931","","1"
"hesret-RAISER","hesret-RAISER-UNRAISED-F","0","","","3.83531470693718e-05","1",""
