"Input","Output","Frequency","VAgreeSurface","HarmonicUniformity","*Unraised","ID"
"gazi'antep-NON_RAISER","gazi'antep-NON_RAISER-UNRAISED-F","1","","9.97844283983837e-05","",""
"gazi'antep-NON_RAISER","gazi'antep-NON_RAISER-UNRAISED-B","0","1","0.999900215571602","",""
"geden-NON_RAISER","geden-NON_RAISER-RAISED-F","0","","0.000150603757344938","","1"
"geden-NON_RAISER","geden-NON_RAISER-RAISED-B","0","1","0.999849396242655","","1"
"geden-NON_RAISER","geden-NON_RAISER-UNRAISED-F","2","","0.000150603757344938","",""
"geden-NON_RAISER","geden-NON_RAISER-UNRAISED-B","0","1","0.999849396242655","",""
"geden-RAISER","geden-RAISER-RAISED-F","11","","0.000150603757344938","","1"
"geden-RAISER","geden-RAISER-RAISED-B","0","1","0.999849396242655","","1"
"geden-RAISER","geden-RAISER-UNRAISED-F","0","","0.000150603757344938","1",""
"geden-RAISER","geden-RAISER-UNRAISED-B","0","1","0.999849396242655","1",""
"geme-RAISER","geme-RAISER-RAISED-F","31","","0.0001017992206338","","1"
"geme-RAISER","geme-RAISER-RAISED-B","0","1","0.999898200779366","","1"
"geme-RAISER","geme-RAISER-UNRAISED-F","0","","0.0001017992206338","1",""
"geme-RAISER","geme-RAISER-UNRAISED-B","0","1","0.999898200779366","1",""
"gende-RAISER","gende-RAISER-RAISED-F","2","","0.000152300341810123","","1"
"gende-RAISER","gende-RAISER-RAISED-B","0","1","0.99984769965819","","1"
"gende-RAISER","gende-RAISER-UNRAISED-F","0","","0.000152300341810123","1",""
"gende-RAISER","gende-RAISER-UNRAISED-B","0","1","0.99984769965819","1",""
"gensu-NON_RAISER","gensu-NON_RAISER-RAISED-F","0","","0.999983938141902","","1"
"gensu-NON_RAISER","gensu-NON_RAISER-RAISED-B","0","1","1.60618580977712e-05","","1"
"gensu-NON_RAISER","gensu-NON_RAISER-UNRAISED-F","0","1","0.999983938141902","",""
"gensu-NON_RAISER","gensu-NON_RAISER-UNRAISED-B","31","","1.60618580977712e-05","",""
"gepdan-NON_RAISER","gepdan-NON_RAISER-RAISED-F","0","","0.999793136301254","","1"
"gepdan-NON_RAISER","gepdan-NON_RAISER-RAISED-B","0","1","0.000206863698745674","","1"
"gepdan-NON_RAISER","gepdan-NON_RAISER-UNRAISED-F","0","1","0.999793136301254","",""
"gepdan-NON_RAISER","gepdan-NON_RAISER-UNRAISED-B","6","","0.000206863698745674","",""
"geplesh-NON_RAISER","geplesh-NON_RAISER-RAISED-F","0","","0.000131273452643214","","1"
"geplesh-NON_RAISER","geplesh-NON_RAISER-RAISED-B","0","1","0.999868726547357","","1"
"geplesh-NON_RAISER","geplesh-NON_RAISER-UNRAISED-F","6","","0.000131273452643214","",""
"geplesh-NON_RAISER","geplesh-NON_RAISER-UNRAISED-B","0","1","0.999868726547357","",""
"geplesh-RAISER","geplesh-RAISER-RAISED-F","5","","0.000131273452643214","","1"
"geplesh-RAISER","geplesh-RAISER-RAISED-B","0","1","0.999868726547357","","1"
"geplesh-RAISER","geplesh-RAISER-UNRAISED-F","0","","0.000131273452643214","1",""
"geplesh-RAISER","geplesh-RAISER-UNRAISED-B","0","1","0.999868726547357","1",""
"gewde-NON_RAISER","gewde-NON_RAISER-RAISED-F","0","","3.7700482935303e-05","","1"
"gewde-NON_RAISER","gewde-NON_RAISER-RAISED-B","0","1","0.999962299517065","","1"
"gewde-NON_RAISER","gewde-NON_RAISER-UNRAISED-F","1","","3.7700482935303e-05","",""
"gewde-NON_RAISER","gewde-NON_RAISER-UNRAISED-B","0","1","0.999962299517065","",""
"gewde-RAISER","gewde-RAISER-RAISED-F","389","","3.7700482935303e-05","","1"
"gewde-RAISER","gewde-RAISER-RAISED-B","0","1","0.999962299517065","","1"
"gewde-RAISER","gewde-RAISER-UNRAISED-F","0","","3.7700482935303e-05","1",""
"gewde-RAISER","gewde-RAISER-UNRAISED-B","0","1","0.999962299517065","1",""
"gewdilen-NON_RAISER","gewdilen-NON_RAISER-RAISED-F","0","","8.83740583689134e-05","","1"
"gewdilen-NON_RAISER","gewdilen-NON_RAISER-RAISED-B","0","1","0.999911625941631","","1"
"gewdilen-NON_RAISER","gewdilen-NON_RAISER-UNRAISED-F","18","","8.83740583689134e-05","",""
"gewdilen-NON_RAISER","gewdilen-NON_RAISER-UNRAISED-B","0","1","0.999911625941631","",""
"gewdilen-RAISER","gewdilen-RAISER-RAISED-F","7","","8.83740583689134e-05","","1"
"gewdilen-RAISER","gewdilen-RAISER-RAISED-B","0","1","0.999911625941631","","1"
"gewdilen-RAISER","gewdilen-RAISER-UNRAISED-F","0","","8.83740583689134e-05","1",""
"gewdilen-RAISER","gewdilen-RAISER-UNRAISED-B","0","1","0.999911625941631","1",""
"gewdilendür-NON_RAISER","gewdilendür-NON_RAISER-RAISED-F","0","","3.85099358790657e-05","","1"
"gewdilendür-NON_RAISER","gewdilendür-NON_RAISER-RAISED-B","0","1","0.999961490064121","","1"
"gewdilendür-NON_RAISER","gewdilendür-NON_RAISER-UNRAISED-F","116","","3.85099358790657e-05","",""
"gewdilendür-NON_RAISER","gewdilendür-NON_RAISER-UNRAISED-B","0","1","0.999961490064121","",""
"gewdilesh-RAISER","gewdilesh-RAISER-RAISED-F","4","","0.000167748567157496","","1"
"gewdilesh-RAISER","gewdilesh-RAISER-RAISED-B","0","1","0.999832251432842","","1"
"gewdilesh-RAISER","gewdilesh-RAISER-UNRAISED-F","0","","0.000167748567157496","1",""
"gewdilesh-RAISER","gewdilesh-RAISER-UNRAISED-B","0","1","0.999832251432842","1",""
"gezle-RAISER","gezle-RAISER-RAISED-F","2","","0.000300536236766471","","1"
"gezle-RAISER","gezle-RAISER-RAISED-B","0","1","0.999699463763233","","1"
"gezle-RAISER","gezle-RAISER-UNRAISED-F","0","","0.000300536236766471","1",""
"gezle-RAISER","gezle-RAISER-UNRAISED-B","0","1","0.999699463763233","1",""
"ghaday-NON_RAISER","ghaday-NON_RAISER-RAISED-F","0","1","0.999781589297996","","1"
"ghaday-NON_RAISER","ghaday-NON_RAISER-RAISED-B","0","","0.000218410702003791","","1"
"ghaday-NON_RAISER","ghaday-NON_RAISER-UNRAISED-F","0","1","0.999781589297996","",""
"ghaday-NON_RAISER","ghaday-NON_RAISER-UNRAISED-B","3","","0.000218410702003791","",""
"ghaday-RAISER","ghaday-RAISER-RAISED-F","0","1","0.999781589297996","","1"
"ghaday-RAISER","ghaday-RAISER-RAISED-B","1","","0.000218410702003791","","1"
"ghaday-RAISER","ghaday-RAISER-UNRAISED-F","0","1","0.999781589297996","1",""
"ghaday-RAISER","ghaday-RAISER-UNRAISED-B","0","","0.000218410702003791","1",""
"ghalcha-RAISER","ghalcha-RAISER-RAISED-F","0","1","0.999931403747453","","1"
"ghalcha-RAISER","ghalcha-RAISER-RAISED-B","16","","6.85962525465156e-05","","1"
"ghalcha-RAISER","ghalcha-RAISER-UNRAISED-F","0","1","0.999931403747453","1",""
"ghalcha-RAISER","ghalcha-RAISER-UNRAISED-B","0","","6.85962525465156e-05","1",""
"ghalibiyet-NON_RAISER","ghalibiyet-NON_RAISER-RAISED-F","0","1","2.5524747556568e-05","","1"
"ghalibiyet-NON_RAISER","ghalibiyet-NON_RAISER-RAISED-B","0","","0.999974475252443","","1"
"ghalibiyet-NON_RAISER","ghalibiyet-NON_RAISER-UNRAISED-F","136","","2.5524747556568e-05","",""
"ghalibiyet-NON_RAISER","ghalibiyet-NON_RAISER-UNRAISED-B","0","1","0.999974475252443","",""
"ghalibiyet-RAISER","ghalibiyet-RAISER-RAISED-F","10","1","2.5524747556568e-05","","1"
"ghalibiyet-RAISER","ghalibiyet-RAISER-RAISED-B","0","","0.999974475252443","","1"
"ghalibiyet-RAISER","ghalibiyet-RAISER-UNRAISED-F","0","","2.5524747556568e-05","1",""
"ghalibiyet-RAISER","ghalibiyet-RAISER-UNRAISED-B","0","1","0.999974475252443","1",""
"gharal-NON_RAISER","gharal-NON_RAISER-RAISED-F","0","1","0.999691539336355","","1"
"gharal-NON_RAISER","gharal-NON_RAISER-RAISED-B","0","","0.000308460663645094","","1"
"gharal-NON_RAISER","gharal-NON_RAISER-UNRAISED-F","0","1","0.999691539336355","",""
"gharal-NON_RAISER","gharal-NON_RAISER-UNRAISED-B","1","","0.000308460663645094","",""
"ghaye-NON_RAISER","ghaye-NON_RAISER-RAISED-F","0","1","0.0218940618025001","","1"
"ghaye-NON_RAISER","ghaye-NON_RAISER-RAISED-B","0","","0.9781059381975","","1"
"ghaye-NON_RAISER","ghaye-NON_RAISER-UNRAISED-F","1","","0.0218940618025001","",""
"ghaye-NON_RAISER","ghaye-NON_RAISER-UNRAISED-B","0","1","0.9781059381975","",""
"ghaye-RAISER","ghaye-RAISER-RAISED-F","169","1","0.0218940618025001","","1"
"ghaye-RAISER","ghaye-RAISER-RAISED-B","4","","0.9781059381975","","1"
"ghaye-RAISER","ghaye-RAISER-UNRAISED-F","0","","0.0218940618025001","1",""
"ghaye-RAISER","ghaye-RAISER-UNRAISED-B","0","1","0.9781059381975","1",""
"ghayiwilesh-RAISER","ghayiwilesh-RAISER-RAISED-F","0","1","0.713492988935612","","1"
"ghayiwilesh-RAISER","ghayiwilesh-RAISER-RAISED-B","1","","0.286507011064388","","1"
"ghayiwilesh-RAISER","ghayiwilesh-RAISER-UNRAISED-F","0","","0.713492988935612","1",""
"ghayiwilesh-RAISER","ghayiwilesh-RAISER-UNRAISED-B","0","1","0.286507011064388","1",""
"ghazali-NON_RAISER","ghazali-NON_RAISER-RAISED-F","0","1","0.999885433216091","","1"
"ghazali-NON_RAISER","ghazali-NON_RAISER-RAISED-B","0","","0.000114566783908976","","1"
"ghazali-NON_RAISER","ghazali-NON_RAISER-UNRAISED-F","0","1","0.999885433216091","",""
"ghazali-NON_RAISER","ghazali-NON_RAISER-UNRAISED-B","1","","0.000114566783908976","",""
"ghazat-NON_RAISER","ghazat-NON_RAISER-RAISED-F","0","1","0.999973108229816","","1"
"ghazat-NON_RAISER","ghazat-NON_RAISER-RAISED-B","0","","2.68917701835569e-05","","1"
"ghazat-NON_RAISER","ghazat-NON_RAISER-UNRAISED-F","0","1","0.999973108229816","",""
"ghazat-NON_RAISER","ghazat-NON_RAISER-UNRAISED-B","31","","2.68917701835569e-05","",""
"ghazat-RAISER","ghazat-RAISER-RAISED-F","0","1","0.999973108229816","","1"
"ghazat-RAISER","ghazat-RAISER-RAISED-B","11","","2.68917701835569e-05","","1"
"ghazat-RAISER","ghazat-RAISER-UNRAISED-F","0","1","0.999973108229816","1",""
"ghazat-RAISER","ghazat-RAISER-UNRAISED-B","0","","2.68917701835569e-05","1",""
"ghelbe-RAISER","ghelbe-RAISER-RAISED-F","124","","5.67884478105407e-05","","1"
"ghelbe-RAISER","ghelbe-RAISER-RAISED-B","0","1","0.999943211552189","","1"
"ghelbe-RAISER","ghelbe-RAISER-UNRAISED-F","0","","5.67884478105407e-05","1",""
"ghelbe-RAISER","ghelbe-RAISER-UNRAISED-B","0","1","0.999943211552189","1",""
"ghelibe-NON_RAISER","ghelibe-NON_RAISER-RAISED-F","0","","2.9261223682248e-05","","1"
"ghelibe-NON_RAISER","ghelibe-NON_RAISER-RAISED-B","0","1","0.999970738776318","","1"
"ghelibe-NON_RAISER","ghelibe-NON_RAISER-UNRAISED-F","1","","2.9261223682248e-05","",""
"ghelibe-NON_RAISER","ghelibe-NON_RAISER-UNRAISED-B","0","1","0.999970738776318","",""
"ghelibe-RAISER","ghelibe-RAISER-RAISED-F","400","","2.9261223682248e-05","","1"
"ghelibe-RAISER","ghelibe-RAISER-RAISED-B","0","1","0.999970738776318","","1"
"ghelibe-RAISER","ghelibe-RAISER-UNRAISED-F","0","","2.9261223682248e-05","1",""
"ghelibe-RAISER","ghelibe-RAISER-UNRAISED-B","0","1","0.999970738776318","1",""
"ghelite-RAISER","ghelite-RAISER-RAISED-F","29","","0.0278059353423484","","1"
"ghelite-RAISER","ghelite-RAISER-RAISED-B","1","1","0.972194064657652","","1"
"ghelite-RAISER","ghelite-RAISER-UNRAISED-F","0","","0.0278059353423484","1",""
"ghelite-RAISER","ghelite-RAISER-UNRAISED-B","0","1","0.972194064657652","1",""
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-RAISED-F","0","","0.999786462241824","","1"
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-RAISED-B","0","1","0.000213537758176452","","1"
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-UNRAISED-F","0","1","0.999786462241824","",""
"gheliyan-NON_RAISER","gheliyan-NON_RAISER-UNRAISED-B","1","","0.000213537758176452","",""
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-RAISED-F","0","","0.999514473498301","","1"
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-RAISED-B","0","1","0.000485526501699418","","1"
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-UNRAISED-F","0","1","0.999514473498301","",""
"gheliyanchi-NON_RAISER","gheliyanchi-NON_RAISER-UNRAISED-B","1","","0.000485526501699418","",""
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-RAISED-F","0","1","0.999514473498301","","1"
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-RAISED-B","0","","0.000485526501699418","","1"
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-UNRAISED-F","0","1","0.999514473498301","",""
"ghemguzar-NON_RAISER","ghemguzar-NON_RAISER-UNRAISED-B","1","","0.000485526501699418","",""
"ghemle-RAISER","ghemle-RAISER-RAISED-F","1","","0.000351413606617682","","1"
"ghemle-RAISER","ghemle-RAISER-RAISED-B","0","1","0.999648586393382","","1"
"ghemle-RAISER","ghemle-RAISER-UNRAISED-F","0","","0.000351413606617682","1",""
"ghemle-RAISER","ghemle-RAISER-UNRAISED-B","0","1","0.999648586393382","1",""
"gheplet-NON_RAISER","gheplet-NON_RAISER-RAISED-F","0","","4.35935505232134e-05","","1"
"gheplet-NON_RAISER","gheplet-NON_RAISER-RAISED-B","0","1","0.999956406449477","","1"
"gheplet-NON_RAISER","gheplet-NON_RAISER-UNRAISED-F","44","","4.35935505232134e-05","",""
"gheplet-NON_RAISER","gheplet-NON_RAISER-UNRAISED-B","0","1","0.999956406449477","",""
"gherez-NON_RAISER","gherez-NON_RAISER-RAISED-F","0","","3.38810784366332e-05","","1"
"gherez-NON_RAISER","gherez-NON_RAISER-RAISED-B","0","1","0.999966118921563","","1"
"gherez-NON_RAISER","gherez-NON_RAISER-UNRAISED-F","260","","3.38810784366332e-05","",""
"gherez-NON_RAISER","gherez-NON_RAISER-UNRAISED-B","0","1","0.999966118921563","",""
"gherez-RAISER","gherez-RAISER-RAISED-F","43","","3.38810784366332e-05","","1"
"gherez-RAISER","gherez-RAISER-RAISED-B","0","1","0.999966118921563","","1"
"gherez-RAISER","gherez-RAISER-UNRAISED-F","0","","3.38810784366332e-05","1",""
"gherez-RAISER","gherez-RAISER-UNRAISED-B","0","1","0.999966118921563","1",""
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-RAISED-F","0","","0.999832037798102","","1"
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-RAISED-B","0","1","0.000167962201897742","","1"
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-UNRAISED-F","0","1","0.999832037798102","",""
"ghewwas-NON_RAISER","ghewwas-NON_RAISER-UNRAISED-B","2","","0.000167962201897742","",""
"gheyret-NON_RAISER","gheyret-NON_RAISER-RAISED-F","0","","5.00700401032788e-05","","1"
"gheyret-NON_RAISER","gheyret-NON_RAISER-RAISED-B","0","1","0.999949929959897","","1"
"gheyret-NON_RAISER","gheyret-NON_RAISER-UNRAISED-F","82","","5.00700401032788e-05","",""
"gheyret-NON_RAISER","gheyret-NON_RAISER-UNRAISED-B","0","1","0.999949929959897","",""
"gheyur-NON_RAISER","gheyur-NON_RAISER-RAISED-F","0","","0.999238182182286","","1"
"gheyur-NON_RAISER","gheyur-NON_RAISER-RAISED-B","0","1","0.000761817817714339","","1"
"gheyur-NON_RAISER","gheyur-NON_RAISER-UNRAISED-F","0","1","0.999238182182286","",""
"gheyur-NON_RAISER","gheyur-NON_RAISER-UNRAISED-B","1","","0.000761817817714339","",""
"gheywet-NON_RAISER","gheywet-NON_RAISER-RAISED-F","0","","7.51852122434428e-05","","1"
"gheywet-NON_RAISER","gheywet-NON_RAISER-RAISED-B","0","1","0.999924814787757","","1"
"gheywet-NON_RAISER","gheywet-NON_RAISER-UNRAISED-F","6","","7.51852122434428e-05","",""
"gheywet-NON_RAISER","gheywet-NON_RAISER-UNRAISED-B","0","1","0.999924814787757","",""
"ghezel-NON_RAISER","ghezel-NON_RAISER-RAISED-F","0","","4.8389120221715e-05","","1"
"ghezel-NON_RAISER","ghezel-NON_RAISER-RAISED-B","0","1","0.999951610879778","","1"
"ghezel-NON_RAISER","ghezel-NON_RAISER-UNRAISED-F","50","","4.8389120221715e-05","",""
"ghezel-NON_RAISER","ghezel-NON_RAISER-UNRAISED-B","0","1","0.999951610879778","",""
"ghezel-RAISER","ghezel-RAISER-RAISED-F","11","","4.8389120221715e-05","","1"
"ghezel-RAISER","ghezel-RAISER-RAISED-B","0","1","0.999951610879778","","1"
"ghezel-RAISER","ghezel-RAISER-UNRAISED-F","0","","4.8389120221715e-05","1",""
"ghezel-RAISER","ghezel-RAISER-UNRAISED-B","0","1","0.999951610879778","1",""
"ghezelchi-NON_RAISER","ghezelchi-NON_RAISER-RAISED-F","0","","0.000158665500148972","","1"
"ghezelchi-NON_RAISER","ghezelchi-NON_RAISER-RAISED-B","0","1","0.999841334499851","","1"
"ghezelchi-NON_RAISER","ghezelchi-NON_RAISER-UNRAISED-F","1","","0.000158665500148972","",""
"ghezelchi-NON_RAISER","ghezelchi-NON_RAISER-UNRAISED-B","0","1","0.999841334499851","",""
"ghezeliyat-NON_RAISER","ghezeliyat-NON_RAISER-RAISED-F","0","","0.999832037798102","","1"
"ghezeliyat-NON_RAISER","ghezeliyat-NON_RAISER-RAISED-B","0","1","0.000167962201897742","","1"
"ghezeliyat-NON_RAISER","ghezeliyat-NON_RAISER-UNRAISED-F","0","1","0.999832037798102","",""
"ghezeliyat-NON_RAISER","ghezeliyat-NON_RAISER-UNRAISED-B","2","","0.000167962201897742","",""
"ghezep-NON_RAISER","ghezep-NON_RAISER-RAISED-F","0","","4.02850855638037e-05","","1"
"ghezep-NON_RAISER","ghezep-NON_RAISER-RAISED-B","0","1","0.999959714914436","","1"
"ghezep-NON_RAISER","ghezep-NON_RAISER-UNRAISED-F","111","","4.02850855638037e-05","",""
"ghezep-NON_RAISER","ghezep-NON_RAISER-UNRAISED-B","0","1","0.999959714914436","",""
"ghezep-RAISER","ghezep-RAISER-RAISED-F","19","","4.02850855638037e-05","","1"
"ghezep-RAISER","ghezep-RAISER-RAISED-B","0","1","0.999959714914436","","1"
"ghezep-RAISER","ghezep-RAISER-UNRAISED-F","0","","4.02850855638037e-05","1",""
"ghezep-RAISER","ghezep-RAISER-UNRAISED-B","0","1","0.999959714914436","1",""
"ghezeplen-NON_RAISER","ghezeplen-NON_RAISER-RAISED-F","0","","7.11212914579649e-05","","1"
"ghezeplen-NON_RAISER","ghezeplen-NON_RAISER-RAISED-B","0","1","0.999928878708542","","1"
"ghezeplen-NON_RAISER","ghezeplen-NON_RAISER-UNRAISED-F","38","","7.11212914579649e-05","",""
"ghezeplen-NON_RAISER","ghezeplen-NON_RAISER-UNRAISED-B","0","1","0.999928878708542","",""
"ghezeplen-RAISER","ghezeplen-RAISER-RAISED-F","3","","7.11212914579649e-05","","1"
"ghezeplen-RAISER","ghezeplen-RAISER-RAISED-B","0","1","0.999928878708542","","1"
"ghezeplen-RAISER","ghezeplen-RAISER-UNRAISED-F","0","","7.11212914579649e-05","1",""
"ghezeplen-RAISER","ghezeplen-RAISER-UNRAISED-B","0","1","0.999928878708542","1",""
"ghezze-RAISER","ghezze-RAISER-RAISED-F","2","","0.000106145723679547","","1"
"ghezze-RAISER","ghezze-RAISER-RAISED-B","0","1","0.99989385427632","","1"
"ghezze-RAISER","ghezze-RAISER-UNRAISED-F","0","","0.000106145723679547","1",""
"ghezze-RAISER","ghezze-RAISER-UNRAISED-B","0","1","0.99989385427632","1",""
"ghizalan-NON_RAISER","ghizalan-NON_RAISER-RAISED-F","0","1","0.999953376888779","","1"
"ghizalan-NON_RAISER","ghizalan-NON_RAISER-RAISED-B","0","","4.66231112213888e-05","","1"
"ghizalan-NON_RAISER","ghizalan-NON_RAISER-UNRAISED-F","0","1","0.999953376888779","",""
"ghizalan-NON_RAISER","ghizalan-NON_RAISER-UNRAISED-B","12","","4.66231112213888e-05","",""
"ghizalan-RAISER","ghizalan-RAISER-RAISED-F","0","1","0.999953376888779","","1"
"ghizalan-RAISER","ghizalan-RAISER-RAISED-B","17","","4.66231112213888e-05","","1"
"ghizalan-RAISER","ghizalan-RAISER-UNRAISED-F","0","1","0.999953376888779","1",""
"ghizalan-RAISER","ghizalan-RAISER-UNRAISED-B","0","","4.66231112213888e-05","1",""
"ghojam-NON_RAISER","ghojam-NON_RAISER-RAISED-F","0","1","0.999882295875102","","1"
"ghojam-NON_RAISER","ghojam-NON_RAISER-RAISED-B","0","","0.000117704124897866","","1"
"ghojam-NON_RAISER","ghojam-NON_RAISER-UNRAISED-F","0","1","0.999882295875102","",""
"ghojam-NON_RAISER","ghojam-NON_RAISER-UNRAISED-B","15","","0.000117704124897866","",""
"ghojamberdi-NON_RAISER","ghojamberdi-NON_RAISER-RAISED-F","0","1","3.49073709412327e-05","","1"
"ghojamberdi-NON_RAISER","ghojamberdi-NON_RAISER-RAISED-B","0","","0.999965092629059","","1"
"ghojamberdi-NON_RAISER","ghojamberdi-NON_RAISER-UNRAISED-F","6","","3.49073709412327e-05","",""
"ghojamberdi-NON_RAISER","ghojamberdi-NON_RAISER-UNRAISED-B","0","1","0.999965092629059","",""
"ghojidar-NON_RAISER","ghojidar-NON_RAISER-RAISED-F","0","1","0.99978920800051","","1"
"ghojidar-NON_RAISER","ghojidar-NON_RAISER-RAISED-B","0","","0.000210791999490367","","1"
"ghojidar-NON_RAISER","ghojidar-NON_RAISER-UNRAISED-F","0","1","0.99978920800051","",""
"ghojidar-NON_RAISER","ghojidar-NON_RAISER-UNRAISED-B","3","","0.000210791999490367","",""
"ghopur-NON_RAISER","ghopur-NON_RAISER-RAISED-F","0","1","0.999979120497136","","1"
"ghopur-NON_RAISER","ghopur-NON_RAISER-RAISED-B","0","","2.08795028641129e-05","","1"
"ghopur-NON_RAISER","ghopur-NON_RAISER-UNRAISED-F","0","1","0.999979120497136","",""
"ghopur-NON_RAISER","ghopur-NON_RAISER-UNRAISED-B","10","","2.08795028641129e-05","",""
"ghora-RAISER","ghora-RAISER-RAISED-F","0","1","0.999855066616696","","1"
"ghora-RAISER","ghora-RAISER-RAISED-B","2","","0.000144933383304346","","1"
"ghora-RAISER","ghora-RAISER-UNRAISED-F","0","1","0.999855066616696","1",""
"ghora-RAISER","ghora-RAISER-UNRAISED-B","0","","0.000144933383304346","1",""
"ghula-RAISER","ghula-RAISER-RAISED-F","0","1","0.999880301563876","","1"
"ghula-RAISER","ghula-RAISER-RAISED-B","8","","0.000119698436124249","","1"
"ghula-RAISER","ghula-RAISER-UNRAISED-F","0","1","0.999880301563876","1",""
"ghula-RAISER","ghula-RAISER-UNRAISED-B","0","","0.000119698436124249","1",""
"ghulam-NON_RAISER","ghulam-NON_RAISER-RAISED-F","0","1","0.999981756680146","","1"
"ghulam-NON_RAISER","ghulam-NON_RAISER-RAISED-B","0","","1.82433198541165e-05","","1"
"ghulam-NON_RAISER","ghulam-NON_RAISER-UNRAISED-F","0","1","0.999981756680146","",""
"ghulam-NON_RAISER","ghulam-NON_RAISER-UNRAISED-B","15","","1.82433198541165e-05","",""
"ghulghula-RAISER","ghulghula-RAISER-RAISED-F","0","1","0.999991270080187","","1"
"ghulghula-RAISER","ghulghula-RAISER-RAISED-B","55","","8.7299198127111e-06","","1"
"ghulghula-RAISER","ghulghula-RAISER-UNRAISED-F","0","1","0.999991270080187","1",""
"ghulghula-RAISER","ghulghula-RAISER-UNRAISED-B","0","","8.7299198127111e-06","1",""
"ghulja-RAISER","ghulja-RAISER-RAISED-F","1","1","0.99898423081324","","1"
"ghulja-RAISER","ghulja-RAISER-RAISED-B","819","","0.00101576918676005","","1"
"ghulja-RAISER","ghulja-RAISER-UNRAISED-F","0","1","0.99898423081324","1",""
"ghulja-RAISER","ghulja-RAISER-UNRAISED-B","0","","0.00101576918676005","1",""
"ghunche-NON_RAISER","ghunche-NON_RAISER-RAISED-F","0","1","0.327408861732317","","1"
"ghunche-NON_RAISER","ghunche-NON_RAISER-RAISED-B","0","","0.672591138267683","","1"
"ghunche-NON_RAISER","ghunche-NON_RAISER-UNRAISED-F","2","","0.327408861732317","",""
"ghunche-NON_RAISER","ghunche-NON_RAISER-UNRAISED-B","1","1","0.672591138267683","",""
"ghurbet-NON_RAISER","ghurbet-NON_RAISER-RAISED-F","0","1","0.086216328335823","","1"
"ghurbet-NON_RAISER","ghurbet-NON_RAISER-RAISED-B","0","","0.913783671664177","","1"
"ghurbet-NON_RAISER","ghurbet-NON_RAISER-UNRAISED-F","8","","0.086216328335823","",""
"ghurbet-NON_RAISER","ghurbet-NON_RAISER-UNRAISED-B","1","1","0.913783671664177","",""
"ghurur-NON_RAISER","ghurur-NON_RAISER-RAISED-F","0","1","0.999991298999596","","1"
"ghurur-NON_RAISER","ghurur-NON_RAISER-RAISED-B","0","","8.70100040439858e-06","","1"
"ghurur-NON_RAISER","ghurur-NON_RAISER-UNRAISED-F","0","1","0.999991298999596","",""
"ghurur-NON_RAISER","ghurur-NON_RAISER-UNRAISED-B","124","","8.70100040439858e-06","",""
"ghururlan-NON_RAISER","ghururlan-NON_RAISER-RAISED-F","0","1","0.999819514016464","","1"
"ghururlan-NON_RAISER","ghururlan-NON_RAISER-RAISED-B","0","","0.000180485983535927","","1"
"ghururlan-NON_RAISER","ghururlan-NON_RAISER-UNRAISED-F","0","1","0.999819514016464","",""
"ghururlan-NON_RAISER","ghururlan-NON_RAISER-UNRAISED-B","1","","0.000180485983535927","",""
"ghusse-RAISER","ghusse-RAISER-RAISED-F","1","1","0.000195865498555564","","1"
"ghusse-RAISER","ghusse-RAISER-RAISED-B","0","","0.999804134501444","","1"
"ghusse-RAISER","ghusse-RAISER-UNRAISED-F","0","","0.000195865498555564","1",""
"ghusse-RAISER","ghusse-RAISER-UNRAISED-B","0","1","0.999804134501444","1",""
"ghuwalash-NON_RAISER","ghuwalash-NON_RAISER-RAISED-F","0","1","0.999762428001458","","1"
"ghuwalash-NON_RAISER","ghuwalash-NON_RAISER-RAISED-B","0","","0.000237571998541575","","1"
"ghuwalash-NON_RAISER","ghuwalash-NON_RAISER-UNRAISED-F","0","1","0.999762428001458","",""
"ghuwalash-NON_RAISER","ghuwalash-NON_RAISER-UNRAISED-B","1","","0.000237571998541575","",""
"ghéribane-RAISER","ghéribane-RAISER-RAISED-F","0","1","0.962120903600256","","1"
"ghéribane-RAISER","ghéribane-RAISER-RAISED-B","1","","0.0378790963997442","","1"
"ghéribane-RAISER","ghéribane-RAISER-UNRAISED-F","0","","0.962120903600256","1",""
"ghéribane-RAISER","ghéribane-RAISER-UNRAISED-B","0","1","0.0378790963997442","1",""
"gimnaziye-NON_RAISER","gimnaziye-NON_RAISER-RAISED-F","0","1","5.45882940489788e-05","","1"
"gimnaziye-NON_RAISER","gimnaziye-NON_RAISER-RAISED-B","0","","0.999945411705951","","1"
"gimnaziye-NON_RAISER","gimnaziye-NON_RAISER-UNRAISED-F","24","","5.45882940489788e-05","",""
