model_name,mu,sigma,folds,mean_ll_train,mean_ll_test,sd_ll_train,sd_ll_test
lexical_surface,0,0.001,10,-858663.8807861418,-95047.11929181781,72.57255308125185,222.71520261894128
lexical_surface,0,0.01,10,-237722.4127581225,-26054.029648458112,103.33881800688064,247.35110768610485
lexical_surface,0,0.02,10,-172529.76182432898,-18810.55423901517,117.14682442270967,255.94651472225553
lexical_surface,0,0.05,10,-148196.11787382417,-16107.002431598901,129.09755128759056,266.07429400911275
lexical_surface,0,0.1,10,-144255.83656147378,-15669.280551605563,132.36782665172797,270.325985463988
lexical_surface,0,0.2,10,-143208.23517443627,-15552.91522563389,133.661773974254,272.25376739796195
lexical_surface,0,0.5,10,-142896.07995031605,-15518.249734348416,134.7206198906532,273.35847975640047
